clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label
1140af0b-3d73-406e-a3d4-ee8e6bd0f3c8,262,9,7806.259999999999,867.36,5.572154032177765,6.7666063752205545,1,0.5290659096332964,1.4240063790617623,Loyal Customers
11434a0d-99ec-48e5-8fb6-08b60864afc7,159,4,3509.48,877.37,5.075173815233827,6.778067917166575,3,-1.0371624493639138,0.19657261422082645,New Customers
1187d9bc-8ffd-4255-b3b1-32aedcda60e5,118,2,1619.08,809.54,4.77912349311153,6.697700692209645,3,-1.6629119408956465,-0.38292851980873693,New Customers
118b30c7-090b-420e-84e5-703f61ca0b3c,60,4,3266.23,816.56,4.110873864173311,6.706324294573577,2,-0.7406566118447332,-0.514918080041459,"Moderate Spend, Low Frequency"
119b4283-9c79-45ca-a317-29a68e3e1eb9,2,10,5175.26,517.53,1.0986122886681096,6.25099788520506,0,1.7852972814843464,-1.9708308093270273,Loyal High-Value Customers
11aa8133-a436-417d-895b-b6a45de68647,67,8,7134.46,891.81,4.219507705176107,6.7943737922811644,1,0.7009971227286582,0.31122584667904546,Loyal Customers
12535bb2-ad9a-4f46-a2a0-417cc8758973,59,11,11068.58,1006.23,4.0943445622221,6.91495926783064,4,2.060818069891335,0.9020079860764835,Loyal High-Value Customers
12714846-2404-4717-a788-db1bb9aa74c9,179,3,1217.66,405.89,5.19295685089021,6.008542878642733,3,-1.7119340461253727,-0.0581370216168409,New Customers
129b2bf4-9fd9-49de-8f93-d63544bd18fe,105,8,5408.82,676.1,4.663439094112067,6.517818972491599,1,0.20031032637863247,0.4293844104423045,Loyal Customers
12a75fa5-b65a-4494-a4b3-e77cbb306284,4,8,3810.56,476.32,1.6094379124341005,6.168187125501455,0,0.975293931455077,-1.918284994702962,Loyal High-Value Customers
12c6daea-cbfe-49bf-8e55-6bf54ac539b5,18,5,3833.89,766.78,2.9444389791664403,6.643503233777313,2,-0.03271626897974359,-1.2002542164395944,"Moderate Spend, Low Frequency"
12ccc2e7-a1c3-42f1-bb31-b91589d1c40f,176,10,10522.83,1052.28,5.176149732573829,6.959664383719566,4,1.387472977652152,1.529830733986019,Loyal High-Value Customers
12ef58fd-60f4-423c-9b82-ce90ad2f4e84,29,2,1264.3,632.15,3.4011973816621555,6.450707360896617,2,-1.2406481280709614,-1.400424867226088,"Moderate Spend, Low Frequency"
131fb703-7848-45c6-a077-78eaf5658d0b,52,10,13309.99,1331.0,3.970291913552122,7.194436851100335,4,2.370904928229587,0.9923540231210001,Loyal High-Value Customers
132cf4f1-35ba-4051-bbf3-b54b652e4659,15,6,4364.33,727.39,2.772588722239781,6.59083661903873,2,0.31230787904894075,-1.184583283442547,"Moderate Spend, Low Frequency"
13813ee1-355f-4ae5-9a62-78f40901d5f6,30,10,9497.45,949.75,3.4339872044851463,6.857251146808369,4,1.8070410918962363,0.17764723232221333,Loyal High-Value Customers
13d4437b-5c7d-410c-9be7-a12fb8769cfc,8,6,4855.42,809.24,2.19722457733622,6.697330500075702,0,0.6153121534086771,-1.5366099325056575,Loyal High-Value Customers
13fee32a-1261-4570-bda6-1190d196e549,18,11,12828.61,1166.24,2.9444389791664403,7.0623972666693495,4,2.8206889880854584,0.2871701057266758,Loyal High-Value Customers
140441f8-e56e-4d2d-ad36-d9d0fc395149,549,2,1135.62,567.81,6.309918278226516,6.3435464592065,3,-2.3059473138212443,0.647452001880238,New Customers
1425608d-8f66-4030-ac22-aeaf96a54bc1,83,10,5518.35,551.84,4.430816798843313,6.315068628735826,1,0.6621096813098281,0.4310890289049478,Loyal Customers
142f9040-79cd-4250-af86-2cb01bc3e0de,286,2,2853.49,1426.74,5.659482215759621,7.263848053493128,3,-1.732979995689931,0.38197808485784723,New Customers
14416694-a656-4c10-b2e9-e35d079f34ca,113,2,2422.8,1211.4,4.736198448394496,7.100357145183648,3,-1.4882838252728232,-0.3217863561299245,New Customers
145bcd2c-e2ea-45a9-accf-38248542daf8,12,8,7223.56,902.94,2.5649493574615367,6.806762986508063,0,1.3101196044117875,-0.8518492549933282,Loyal High-Value Customers
146f3ef9-1cbf-4ca0-a1ac-ec2a85b9dbae,326,3,1280.8,426.93,5.7899601708972535,6.058959630803939,3,-1.9128349634063009,0.3723853944888395,New Customers
1472824a-43c8-4758-8439-4ca2aa5cecb5,78,1,715.74,715.74,4.3694478524670215,6.574713152800089,3,-1.8739570686366473,-0.8534425877580727,New Customers
14763a7c-75b8-473d-af63-03a2be6d596b,89,5,2171.91,434.38,4.499809670330265,6.076219212972791,2,-0.9180992883660932,-0.2867335651342112,"Moderate Spend, Low Frequency"
14b9b4dc-ccd2-4d29-8fae-bf53487c3b61,43,5,3256.79,651.36,3.784189633918261,6.480596556788717,2,-0.4472779949546358,-0.6705546476718521,"Moderate Spend, Low Frequency"
14bc1097-854b-41ac-b3af-b898b4e3cc5e,38,9,5201.67,577.96,3.6635616461296463,6.361233390557873,1,0.6951564419937578,-0.2261334873547321,Loyal Customers
15332608-c1c7-4668-883f-4204d029f0c9,109,12,11695.46,974.62,4.700480365792417,6.883073166336641,4,2.1468438557367295,1.4803284035670934,Loyal High-Value Customers
154333c9-b9aa-4194-b837-79a055829ebb,477,1,707.08,707.08,6.169610732491456,6.562557081660621,3,-2.519187809882064,0.42204467972003357,New Customers
15493123-abba-4326-bdd0-0fa3aa244ca3,186,10,12027.92,1202.79,5.231108616854587,7.093230192051421,4,1.6661094165715085,1.7402987641133123,Loyal High-Value Customers
155e523f-01fd-4d76-8b21-bb8a6f0ee6ad,180,4,653.0,163.25,5.198497031265826,5.10138965736472,3,-1.6473526188576118,-0.041461713105547866,New Customers
1582af36-da99-45e5-b4f1-eefc3783e94b,12,7,5259.9800000000005,751.43,2.5649493574615367,6.623307969040285,0,0.742504092512694,-1.1526761603841167,Loyal High-Value Customers
158361d9-0b61-4273-a2c5-e24e1074ee9d,186,4,1780.7,445.18,5.231108616854587,6.100722458044504,3,-1.4355197591115587,0.1101584454139643,New Customers
15a4a159-dfc8-41a1-abd7-7b9a977043b4,301,1,1358.35,1358.35,5.71042701737487,7.214761923303338,3,-2.225970299527448,0.1706518831779212,New Customers
15a99392-09e5-49ad-949f-d00f3a753d1e,323,6,6819.76,1136.63,5.780743515792329,7.036702430009276,1,-0.2764104321144366,1.2282471509102904,Loyal Customers
15b3af48-37a8-42ca-b6f4-7944c0652743,512,1,949.92,949.92,6.240275845170769,6.857429937030072,3,-2.496322166510209,0.4998228497197162,New Customers
15b9713c-20a8-49ab-aca0-ad6b33254c6f,38,11,7738.22,703.47,3.6635616461296463,6.55744574703956,4,1.5547925248983798,0.21706739573114478,Loyal High-Value Customers
15bb9b2d-0591-42ef-b5cf-331ed23439b4,100,9,7526.29,836.25,4.61512051684126,6.730122711674314,1,0.8156969016938089,0.7134841707153112,Loyal Customers
15c7a98b-b745-4d70-ac2d-c7c0b5e7f5e6,22,12,8342.93,695.24,3.1354942159291497,6.545694428481259,4,2.0418746891528334,-0.011388332497615561,Loyal High-Value Customers
15d639d1-6e56-4d99-a70a-bb5dfd911eb1,219,4,2215.33,553.83,5.393627546352361,6.31866176051877,3,-1.4074801495030806,0.2749225553090664,New Customers
15ec2ac4-4d2e-4cc4-9033-0de72cbf13a8,290,1,107.79,107.79,5.673323267171493,4.689419418432991,3,-2.46054605464434,0.0018471129769161302,New Customers
160d721b-c3d4-45ac-a0e2-04cef5539025,88,11,12636.13,1148.74,4.48863636973214,7.047291108839265,4,2.230529731675146,1.3602099442665692,Loyal High-Value Customers
16255272-5289-46b6-bf70-366b4a1b495d,75,9,7880.26,875.58,4.330733340286331,6.776027972301207,1,0.987509160437058,0.5521616941570276,Loyal Customers
1688e4f4-2ed2-4c44-8fb1-bb97fa89ee4c,42,4,3349.34,837.34,3.7612001156935615,6.731423746120393,2,-0.5991857752703966,-0.7533976037978968,"Moderate Spend, Low Frequency"
1689f0e3-2646-48f3-9596-41e63f9c4fad,21,2,685.71,342.86,3.091042453358316,5.840234597791701,2,-1.244441847726974,-1.6862794121119045,"Moderate Spend, Low Frequency"
16ba0be1-f18e-46fb-ae29-ed87c2282f42,89,11,11303.86,1027.62,4.499809670330265,6.935973377056121,4,1.962502590137775,1.216327416676158,Loyal High-Value Customers
16bfe5e1-0625-4e91-8a1d-b6928adcf04f,35,4,3340.22,835.06,3.58351893845611,6.728700380844263,2,-0.5374764996266089,-0.8804283851950363,"Moderate Spend, Low Frequency"
16daf2a6-f62c-4e5f-9097-903698e297b7,481,4,4700.59,1175.15,6.1779441140506,7.07000167134504,3,-1.1953185510622202,1.1142548006876305,New Customers
16ed2ec6-767b-4b59-b9cd-513ea6a998c8,51,9,4066.34,451.82,3.951243718581428,6.115494695524832,1,0.36731424938283325,-0.15150663226444158,Loyal Customers
1737654c-7c24-4e77-ae5d-9a87917b6e87,198,8,8500.68,1062.58,5.293304824724492,6.969395855130389,1,0.5879020131967119,1.2283163899832432,Loyal Customers
173ab356-fbf9-4c06-bb71-4793de9e0100,22,4,2145.32,536.33,3.1354942159291497,6.286612430905277,2,-0.6141271412159006,-1.3342701428845982,"Moderate Spend, Low Frequency"
1765f62c-32e3-44b7-9eeb-92f979de81e6,129,2,689.21,344.6,4.867534450455582,5.845282036929901,3,-1.878800921147536,-0.4261913153561267,New Customers
17be29f5-ada2-49a8-8681-222721d36b96,32,5,6743.22,1348.64,3.49650756146648,7.207593169203931,1,0.3465117066881957,-0.47728563094663706,Loyal Customers
17c9e4c0-aa95-4dac-a650-54a14cf7ac6e,185,14,11816.01,844.0,5.225746673713202,6.739336627357174,4,2.339900428865229,2.020698465227795,Loyal High-Value Customers
17d782a3-ed41-4dee-8bd3-41ce272b35ac,26,10,7099.96,710.0,3.295836866004329,6.566672429803241,0,1.381285272595964,-0.19349530125249653,Loyal High-Value Customers
182b65e1-a096-4e8d-9f1e-fda1d65e1a0f,118,10,8419.51,841.95,4.77912349311153,6.7369076442618105,4,1.1125584264960193,1.0086415596641298,Loyal High-Value Customers
1877f276-73a1-4114-9b2e-f60e93f656b3,68,5,4951.969999999999,990.39,4.23410650459726,6.899107998789586,1,-0.27215687448973236,-0.15836683201260476,Loyal Customers
1895f7d2-9faf-496d-9299-9e6bf78c988f,22,8,5729.89,716.24,3.1354942159291497,6.575410512624163,0,0.8101440269244805,-0.6174787897422919,Loyal High-Value Customers
18a5d9e8-96ac-42c7-92f1-e8bc06a63c13,203,4,1968.6,492.15,5.318119993844216,6.200813387400003,3,-1.4293856692995448,0.19326742328546156,New Customers
18b2e0c4-1d31-416a-8390-15926d91c1eb,160,6,2950.96,491.83,5.081404364984463,6.20016428698978,1,-0.7931431805172857,0.29152404124989323,Loyal Customers
18ded0ad-a3e2-45ed-81ea-3fc1eb2459c0,22,12,10920.36,910.03,3.1354942159291497,6.814575827562975,4,2.5526769043729893,0.2822966902123661,Loyal High-Value Customers
18f84c53-18c1-4357-a7e4-ccdf9abe6235,34,13,11193.05,861.0,3.555348061489413,6.759255270663693,4,2.635099607733531,0.6881686460280932,Loyal High-Value Customers
191c98a5-e3f4-4c98-ab76-661477c4ce5f,43,10,9493.3,949.33,3.784189633918261,6.856809292697197,4,1.6810297761984467,0.4254987273271185,Loyal High-Value Customers
1940dc59-909a-48a4-a47b-cedbd41927b9,176,1,104.46,104.46,5.176149732573829,4.658331734102323,3,-2.283478547949707,-0.3510721479031558,New Customers
1945f6d4-0b62-4078-b700-a4e1a568c8a0,28,12,6441.65,536.8,3.367295829986474,6.287486743834764,4,1.5822103101117535,-0.06366174588416804,Loyal High-Value Customers
1990b004-c818-4d91-b96f-7bc5e60985bb,546,1,355.9,355.9,6.304448802421981,5.877455630496114,3,-2.6369869677210196,0.47764157451105116,New Customers
19b940c2-c9de-4b01-acbd-2bc30730e681,133,3,2767.15,922.38,4.897839799950911,6.82804085075234,3,-1.2993546536485179,-0.09084450843316229,New Customers
19c0ef3d-eba7-4610-aadf-dc3d4edd8af7,32,11,6203.28,563.93,3.49650756146648,6.336701829665659,4,1.3103116400895105,-0.07628725968182838,Loyal High-Value Customers
19d10579-ab2d-4944-a2cf-55152938dee8,37,12,9473.41,789.45,3.6375861597263857,6.6726024035421965,4,2.0864306791854794,0.47345151608039504,Loyal High-Value Customers
19f5ce58-3819-4a77-82f9-8bea3db26bbf,0,2,1275.56,637.78,0.0,6.45956010714691,2,-0.02257118882096934,-3.8108903499134037,"Moderate Spend, Low Frequency"
1a17165e-9293-4252-b4ad-021b28c7ba52,28,4,1261.39,315.35,3.367295829986474,5.756849195592894,2,-0.8721702798530802,-1.2706217047159192,"Moderate Spend, Low Frequency"
1a411b77-d3cd-4761-8080-7570c49dbd99,309,12,15090.54,1257.54,5.736572297479192,7.1377075979399605,4,2.4493125279134533,2.601860912663159,Loyal High-Value Customers
1a46de7b-0270-4a22-b494-7807631b8a7e,76,5,3248.54,649.71,4.343805421853684,6.478064074448011,2,-0.6489620460905705,-0.27467781163312344,"Moderate Spend, Low Frequency"
1a5295e3-ade5-48cb-bb23-bc3c64960ae9,22,12,10856.18,904.68,3.1354942159291497,6.808686042769854,4,2.5399575342357483,0.2749837060546871,Loyal High-Value Customers
1a9c0069-23bd-4724-b72f-9dbfb8a03738,7,13,7067.43,543.65,2.079441541679836,6.300143386528455,0,2.345073521235035,-0.8284724551558638,Loyal High-Value Customers
1aa3b03e-fc94-447e-a970-ddda2b51722a,317,6,5637.24,939.54,5.762051382780177,6.846454178405533,1,-0.5040835372744232,1.0802506503920624,Loyal Customers
1aa6aae0-51a3-472b-b666-b05c4ea70e93,76,8,5338.21,667.28,4.343805421853684,6.504707247389577,1,0.3005779104922908,0.19469033532408161,Loyal Customers
1abda202-128c-495c-9424-a44b1ce33af7,54,9,9968.29,1107.59,4.007333185232471,7.010844216558948,4,1.5169284238512601,0.5607628859407976,Loyal High-Value Customers
1abea111-3d6e-443a-a119-bf913cf2af71,14,5,5079.27,1015.85,2.70805020110221,6.9244648925450845,2,0.2985998312870781,-1.225969971117392,"Moderate Spend, Low Frequency"
1acb48a6-d5a3-4296-8051-d6590bd3a28e,224,3,2210.7200000000003,736.91,5.41610040220442,6.6038218659443055,3,-1.594895061504652,0.21324553927502735,New Customers
1b166a24-3bc9-4eae-8d6a-5f5ea164843f,321,1,824.88,824.88,5.7745515455444085,6.716449484516678,3,-2.3546178218341,0.15533563162875771,New Customers
1b3d1260-b54f-446b-98d2-8ebc1c57863c,47,9,7115.18,790.58,3.8712010109078903,6.6740309481237405,1,1.0001551265407909,0.1391358297867596,Loyal Customers
1b4b5c1b-1b1d-4415-93f7-ef7c669ca841,151,8,6139.42,767.43,5.0238805208462765,6.644349472297815,1,0.2162536077782331,0.7682172770489182,Loyal Customers
1b53b259-3ac4-42d9-a2aa-753ec36552ca,628,3,876.27,292.09,6.444131256700441,5.680479729086366,3,-2.226856103298899,0.7901561767169636,New Customers
1b54cb12-7ba1-4f8f-9531-b8c56f389316,190,2,1600.35,800.18,5.25227342804663,6.686085640923928,3,-1.835763506472294,-0.04955773161336365,New Customers
1b7790f6-585d-4b4d-9744-9d68eaf117fe,181,9,10006.51,1111.83,5.204006687076795,7.014661599268131,4,1.0967212763310323,1.4136647695256401,Loyal High-Value Customers
1b86385c-4c78-4579-8ea6-e966e698a65d,207,2,2057.0,1028.5,5.337538079701318,6.936828526467844,3,-1.7757433855411262,0.06293535802058431,New Customers
1bbb1d8c-d4b0-416f-92aa-4084956f1b6f,73,10,7825.2,782.52,4.304065093204169,6.663796587954007,4,1.1645982569911848,0.6040647156767018,Loyal High-Value Customers
1bd09c56-913b-466e-aea8-a1e0d6c04956,56,9,7161.46,795.72,4.04305126783455,6.680503299623384,1,0.9478947349027183,0.2662661678875949,Loyal Customers
1bd9d338-d062-4548-a58f-a054dbd2de4e,342,5,3115.87,623.17,5.83773044716594,6.436422767162943,3,-1.20929684230683,0.7695295371411204,New Customers
1bda0a82-548f-4491-a9c5-e1c27bc56f52,13,10,7689.62,768.96,2.639057329615259,6.646338565446435,0,1.732928446268049,-0.592021083974866,Loyal High-Value Customers
1c044b77-1699-4386-8b54-3941f7a2a17d,144,1,359.09,359.09,4.976733742420574,5.886354000205363,3,-2.1617288995137245,-0.46346185661048017,New Customers
1c1fbda3-d8ba-4c03-b104-703b4f0e3d74,133,6,2999.67,499.94,4.897839799950911,6.216486333433964,1,-0.7178698271743742,0.16691085372451672,Loyal Customers
1c21a165-3eda-44ef-b642-062e788797b4,32,3,3455.86,1151.95,3.49650756146648,7.050079154194332,2,-0.6619219812762905,-1.006037489966247,"Moderate Spend, Low Frequency"
1c3dc1c9-9f37-47e5-80bd-fa4852501e1a,18,11,4740.67,430.97,2.9444389791664403,6.068356141388289,0,1.217798640503678,-0.6344094687242186,Loyal High-Value Customers
1c6ef172-8898-4f1d-854e-1b2bcc44270c,202,2,2266.06,1133.03,5.313205979041787,7.033532938964225,3,-1.725613161161069,0.06950307795894409,New Customers
1caf1f34-9d6f-4b3b-a1e9-c98ccfed9f00,170,4,1792.74,448.18,5.14166355650266,6.107423698275577,3,-1.4011592033648197,0.04810591648104496,New Customers
1cb38de3-e25e-426d-87bd-d216c4338516,209,4,2516.99,629.25,5.3471075307174685,6.446116566068029,3,-1.3310665603319336,0.27630838776677646,New Customers
1cbf079b-6a03-4c84-b03e-055046951f55,46,7,7839.41,1119.92,3.8501476017100575,7.021905055672757,1,0.7942755364017773,0.05255550050093354,Loyal Customers
1cf20b6e-8c39-427a-b1d5-40be25970dba,44,4,2633.14,658.28,3.80666248977032,6.491148330455128,2,-0.7573759684980864,-0.8027681191899925,"Moderate Spend, Low Frequency"
1cf7710a-bafd-4a89-90e3-a0a54cdcbeaf,99,9,8673.92,963.77,4.605170185988092,6.8718897309621125,4,1.0466943947365912,0.8371951038628567,Loyal High-Value Customers
1d0fa339-a3a5-4f62-8bcb-c7b1df1ae97d,39,8,5640.66,705.08,3.688879454113936,6.559728545521237,1,0.5946384052347462,-0.2352472208314905,Loyal Customers
1d302ea7-a801-4973-ac42-fc8098332449,290,2,1013.93,506.96,5.673323267171493,6.2304027043208325,3,-2.102496930372612,0.18218411547434052,New Customers
1d3b5659-de9d-4f84-bcdd-c1fdbaf91bc6,18,5,2960.26,592.05,2.9444389791664403,6.385278712475285,2,-0.20585468177185998,-1.2997999059016248,"Moderate Spend, Low Frequency"
1d434963-6f9b-4d7b-94ac-ad6eb1366d67,565,2,1960.45,980.22,6.338594078203183,6.888796695380839,3,-2.1527311217288982,0.7617708476506772,New Customers
1d5957f6-19f7-4f7d-b695-8742f325e5aa,19,14,9062.25,647.3,2.995732273553991,6.47435355218095,4,2.5913285957272705,0.12564491988593982,Loyal High-Value Customers
1da3982c-9239-47d8-a28b-8b7fbc3ba2c0,231,2,2570.25,1285.12,5.44673737166631,7.159385213041416,3,-1.7130621720680372,0.1988494974254266,New Customers
1daff900-f83f-46d0-bd76-0ded8fd84828,178,3,1800.53,600.18,5.187385805840755,6.398894390525733,3,-1.5944277421445443,0.004327684959130671,New Customers
1ddccb43-21d5-4260-b58f-a55b52b50732,44,13,11217.92,862.92,3.80666248977032,6.761480171924505,4,2.550189613041072,0.8692065199182747,Loyal High-Value Customers
1df8c245-269a-4f3f-ac8d-390e08a11f34,69,4,3671.84,917.96,4.248495242049359,6.823242595837149,2,-0.7094679966081058,-0.3711152082985655,"Moderate Spend, Low Frequency"
1dfb2969-fc5d-468b-888d-2070015c61ab,16,7,5940.12,848.59,2.833213344056216,6.744753880173583,0,0.7813982659406389,-0.8849548773460342,Loyal High-Value Customers
1e148e0b-84ae-4e16-9d3a-a0cbcf08f154,20,12,8266.14,688.84,3.044522437723423,6.536459686644069,4,2.0591764340251095,-0.08464516497916105,Loyal High-Value Customers
1e27e4a3-5753-44e7-9076-acb12658de62,89,4,1768.19,442.05,4.499809670330265,6.093682630493311,2,-1.1765774256581898,-0.4098223672498798,"Moderate Spend, Low Frequency"
1e46656f-e2e9-4cba-9a15-520f223633bd,27,14,10659.78,761.41,3.332204510175204,6.636484468728264,4,2.787650868282674,0.5462637782104648,Loyal High-Value Customers
1e467e52-1cd6-40e4-851a-b708e7bc26b6,251,3,1570.2399999999998,523.41,5.529429087511423,6.262273821120388,3,-1.7623394122792002,0.2206261242255637,New Customers
1e4cef54-ddee-4d78-8727-290749f90c13,22,14,11015.31,786.81,3.1354942159291497,6.669256944033292,4,2.928429937619024,0.4472896873619842,Loyal High-Value Customers
1e646dbf-dd5c-4073-bd9a-35f7127f2bce,186,7,6545.71,935.1,5.231108616854587,6.841722308377699,1,0.044226487639063644,0.8843679609658246,Loyal Customers
1e6c855c-f95b-49d9-acd5-8306b57ab23a,48,5,5406.9400000000005,1081.39,3.8918202981106265,6.98692683808515,2,-0.059630660018599936,-0.3492363845717903,"Moderate Spend, Low Frequency"
1e794016-9ebb-46fd-89f4-cd08db0389d2,116,6,6562.93,1093.82,4.762173934797756,6.998345245176499,1,0.03680415712961749,0.47672713741178574,Loyal Customers
1e79d3f1-945d-4986-9276-682bd670f980,34,12,9086.49,757.21,3.555348061489413,6.630960392127414,4,2.0391479234719765,0.37104989777558883,Loyal High-Value Customers
1eb79178-9212-4cb7-9f4d-34bef6d13072,145,6,5782.849999999999,963.81,4.983606621708336,6.871931190761661,1,-0.19695106146135616,0.5448562716300854,Loyal Customers
1ebe0e30-255c-4f25-bf4e-dadbd9c2778a,573,1,2358.6,2358.6,6.352629396319567,7.76624739212892,3,-2.257309726870169,0.7400033251392699,New Customers
1ee9b9e2-75bb-4553-ab76-3bf6bf480611,152,3,1744.91,581.64,5.030437921392435,6.36756949990966,3,-1.5493456135461041,-0.1132998039708359,New Customers
1eeb90bf-e3ed-412f-a695-86f800938638,171,5,5395.84,1079.17,5.147494476813453,6.984873715138427,1,-0.5107034897483255,0.5398824125270857,Loyal Customers
1f30656d-149e-4459-8e4e-3edebb83408c,33,13,9590.19,737.71,3.5263605246161616,6.604905421738312,4,2.3278027139635395,0.484976195028428,Loyal High-Value Customers
1f5aa09c-036b-40f1-8364-cdda4aeeba47,54,8,7056.02,882.0,4.007333185232471,6.78332520060396,1,0.7612989004922203,0.15183758633766103,Loyal Customers
1f7cb23f-2044-4b3f-bff3-68b1e7da3be7,23,9,6944.68,771.63,3.1780538303479458,6.649800279403248,0,1.2141482351716573,-0.3717941765327346,Loyal High-Value Customers
