clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log
1b7790f6-585d-4b4d-9744-9d68eaf117fe,181,9,10006.51,1111.83,5.204006687076795,7.014661599268131
1b86385c-4c78-4579-8ea6-e966e698a65d,207,2,2057.0,1028.5,5.337538079701318,6.936828526467844
1bbb1d8c-d4b0-416f-92aa-4084956f1b6f,73,10,7825.2,782.52,4.304065093204169,6.663796587954007
1bd09c56-913b-466e-aea8-a1e0d6c04956,56,9,7161.46,795.72,4.04305126783455,6.680503299623384
1bd9d338-d062-4548-a58f-a054dbd2de4e,342,5,3115.87,623.17,5.83773044716594,6.436422767162943
1bda0a82-548f-4491-a9c5-e1c27bc56f52,13,10,7689.62,768.96,2.639057329615259,6.646338565446435
1c044b77-1699-4386-8b54-3941f7a2a17d,144,1,359.09,359.09,4.976733742420574,5.886354000205363
1c1fbda3-d8ba-4c03-b104-703b4f0e3d74,133,6,2999.67,499.94,4.897839799950911,6.216486333433964
1c21a165-3eda-44ef-b642-062e788797b4,32,3,3455.86,1151.95,3.4965075614664802,7.050079154194332
1c3dc1c9-9f37-47e5-80bd-fa4852501e1a,18,11,4740.67,430.97,2.9444389791664403,6.068356141388289
1c6ef172-8898-4f1d-854e-1b2bcc44270c,202,2,2266.06,1133.03,5.313205979041787,7.033532938964225
1caf1f34-9d6f-4b3b-a1e9-c98ccfed9f00,170,4,1792.74,448.18,5.14166355650266,6.107423698275577
1cb38de3-e25e-426d-87bd-d216c4338516,209,4,2516.99,629.25,5.3471075307174685,6.446116566068029
1cbf079b-6a03-4c84-b03e-055046951f55,46,7,7839.41,1119.92,3.8501476017100584,7.021905055672757
1cf20b6e-8c39-427a-b1d5-40be25970dba,44,4,2633.14,658.28,3.8066624897703196,6.491148330455128
1cf7710a-bafd-4a89-90e3-a0a54cdcbeaf,99,9,8673.92,963.77,4.605170185988092,6.8718897309621125
1d0fa339-a3a5-4f62-8bcb-c7b1df1ae97d,39,8,5640.66,705.08,3.6888794541139363,6.559728545521237
1d302ea7-a801-4973-ac42-fc8098332449,290,2,1013.93,506.96,5.673323267171493,6.2304027043208325
1d3b5659-de9d-4f84-bcdd-c1fdbaf91bc6,18,5,2960.26,592.05,2.9444389791664403,6.385278712475285
1d434963-6f9b-4d7b-94ac-ad6eb1366d67,565,2,1960.45,980.22,6.338594078203183,6.888796695380839
1d5957f6-19f7-4f7d-b695-8742f325e5aa,19,14,9062.25,647.3,2.995732273553991,6.47435355218095
1da3982c-9239-47d8-a28b-8b7fbc3ba2c0,231,2,2570.25,1285.12,5.44673737166631,7.159385213041416
1daff900-f83f-46d0-bd76-0ded8fd84828,178,3,1800.53,600.18,5.187385805840755,6.398894390525733
1ddccb43-21d5-4260-b58f-a55b52b50732,44,13,11217.92,862.92,3.8066624897703196,6.761480171924505
1df8c245-269a-4f3f-ac8d-390e08a11f34,69,4,3671.84,917.96,4.248495242049359,6.823242595837149
1dfb2969-fc5d-468b-888d-2070015c61ab,16,7,5940.12,848.59,2.833213344056216,6.744753880173583
1e148e0b-84ae-4e16-9d3a-a0cbcf08f154,20,12,8266.14,688.84,3.044522437723423,6.536459686644069
1e27e4a3-5753-44e7-9076-acb12658de62,89,4,1768.19,442.05,4.499809670330265,6.093682630493311
1e46656f-e2e9-4cba-9a15-520f223633bd,27,14,10659.78,761.41,3.332204510175204,6.636484468728264
1e467e52-1cd6-40e4-851a-b708e7bc26b6,251,3,1570.2399999999998,523.41,5.529429087511423,6.262273821120388
1e4cef54-ddee-4d78-8727-290749f90c13,22,14,11015.31,786.81,3.1354942159291497,6.669256944033292
1e646dbf-dd5c-4073-bd9a-35f7127f2bce,186,7,6545.71,935.1,5.231108616854587,6.841722308377699
1e6c855c-f95b-49d9-acd5-8306b57ab23a,48,5,5406.9400000000005,1081.39,3.8918202981106265,6.98692683808515
1e794016-9ebb-46fd-89f4-cd08db0389d2,116,6,6562.93,1093.82,4.762173934797756,6.998345245176499
1e79d3f1-945d-4986-9276-682bd670f980,34,12,9086.49,757.21,3.5553480614894135,6.630960392127414
1eb79178-9212-4cb7-9f4d-34bef6d13072,145,6,5782.849999999999,963.81,4.983606621708336,6.871931190761661
1ebe0e30-255c-4f25-bf4e-dadbd9c2778a,573,1,2358.6,2358.6,6.352629396319567,7.76624739212892
1ee9b9e2-75bb-4553-ab76-3bf6bf480611,152,3,1744.91,581.64,5.030437921392435,6.36756949990966
1eeb90bf-e3ed-412f-a695-86f800938638,171,5,5395.84,1079.17,5.147494476813453,6.984873715138427
1f30656d-149e-4459-8e4e-3edebb83408c,33,13,9590.19,737.71,3.5263605246161616,6.604905421738312
1f5aa09c-036b-40f1-8364-cdda4aeeba47,54,8,7056.02,882.0,4.007333185232471,6.78332520060396
1f7cb23f-2044-4b3f-bff3-68b1e7da3be7,23,9,6944.68,771.63,3.1780538303479458,6.649800279403248
1f8669af-cc6b-45af-a1c4-1b8e66566ae6,14,9,7207.81,800.87,2.70805020110221,6.686946499964646
1f9afb70-af57-454a-a0b4-5d55759648a0,97,8,6636.1,829.51,4.584967478670572,6.7220399699200515
1fb7f32f-4c96-44e4-8c51-b33f80f4514d,113,1,2359.7,2359.7,4.736198448394496,7.766713464209047
1fcda295-9763-4dd0-95c6-edc4502f5c51,141,2,669.71,334.86,4.955827057601261,5.816694406466862
1fd5fd9f-9acc-4b64-a2fb-f72261564380,24,1,290.14,290.14,3.2188758248682006,5.673804251136515
1fde1dac-cb6c-4aec-88b2-5f63f3bfb345,150,4,2644.54,661.14,5.017279836814924,6.495477013940726
1fe25843-214c-4d76-b1b5-ff7daa00e41a,33,8,6105.17,763.15,3.5263605246161616,6.638764104973846
1fe8615e-ea00-4d45-85e8-3eb28c0b0cd0,63,8,6262.72,782.84,4.1588830833596715,6.664204917890265
1ffda7fa-6ead-4d9a-8806-44a24a0ce3c1,45,9,7815.9,868.43,3.828641396489095,6.7678378245156
2002a9c4-68a5-4b68-a0fd-eac52ee16809,48,10,6280.93,628.09,3.8918202981106265,6.444274330725595
20046a28-4fb3-4ed9-b60d-8b2856ba4626,73,6,4352.42,725.4,4.304065093204169,6.588100827287083
201f0108-2ab5-46be-8030-47d9958e85ae,89,9,4426.93,491.88,4.499809670330265,6.200265736706315
20415804-d66f-46d3-aa2d-3593c94c3f12,529,1,465.64,465.64,6.272877006546167,6.145558082445382
2050edf1-d7b0-4405-9415-ea7d35d9461d,78,8,5309.25,663.66,4.3694478524670215,6.499275631713101
2052d081-b785-426a-9a36-86caa9cb4b25,71,6,5007.05,834.51,4.276666119016055,6.728042316844731
205484c3-761d-4314-ae0c-7a6eed05a0e5,23,7,7209.24,1029.89,3.1780538303479458,6.938177785793385
20639591-bccd-4366-95cc-66b70778c237,35,5,2826.1400000000003,565.23,3.58351893845611,6.339000356085174
207610d4-09af-4583-aae2-23cdbf2b57be,84,8,5746.19,718.27,4.442651256490317,6.578236808788192
207ded4a-1cf3-4eb0-a769-f47aeb08229a,35,3,455.4500000000001,151.82,3.58351893845611,5.02926075821942
209a64a7-e2d4-4feb-a2eb-cccb4ec516fb,121,7,4545.7,649.39,4.804021044733257,6.477572182961651
209c6440-2a3a-4ab8-962b-664507a6fcd3,12,10,8090.79,809.08,2.5649493574615367,6.697133008221599
20c494c3-0944-4dae-9622-b46073f39cd9,124,4,2640.27,660.07,4.8283137373023015,6.493859734395947
20dabbe2-dc2a-43fc-b9ba-e3355a38808d,5,9,5614.33,623.81,1.791759469228055,6.4374476035190344
20e85377-cf30-40fc-b821-750588ddab85,57,5,4733.13,946.63,4.060443010546419,6.853964130711315
20f4c90a-02b0-47a1-bfbb-9bd3774189fe,193,9,4803.88,533.76,5.267858159063328,6.281818048114922
210e3511-16ae-4d22-b318-d256b5bbd40a,428,2,2799.45,1399.72,6.061456918928017,7.244741669118062
211214c8-2647-4688-903c-128d4b84af5f,8,12,4964.67,413.72,2.1972245773362196,6.027603593723855
211765d3-cf50-44c9-bff1-73821aa04837,5,12,12795.39,1066.28,1.791759469228055,6.972868634870551
212353e5-2e63-4175-9810-01ec1b6ffe30,37,11,7639.84,694.53,3.6375861597263857,6.5446741448688925
2128d8c5-054c-4ef2-8895-0e846f212d98,24,10,7187.5,718.75,3.2188758248682006,6.578903929492285
212d56dc-3627-43b7-953c-dd390ed9d3c4,216,2,2197.07,1098.54,5.37989735354046,7.002647189505879
2154390e-d86e-4a28-8a43-389cfb9c0d27,21,11,10230.92,930.08,3.091042453358316,6.836345202693858
21568f8c-fb18-47bc-af50-238ffcf35e65,374,2,1663.73,831.86,5.926926025970411,6.724865560815073
217bf472-c4f1-40d9-bef8-ed0492fcb528,124,4,2399.88,599.97,4.8283137373023015,6.398545016483998
217dd9db-fd22-4063-b4fd-70f909ca882e,87,8,5939.31,742.41,4.477336814478207,6.611247709481045
21b81c7f-e169-486c-8097-d5cfa41184b9,193,9,5733.53,637.06,5.267858159063328,6.458432322810088
21c96351-98e0-4d0c-b406-5d52763ca7f5,50,10,10093.8,1009.38,3.9318256327243257,6.918081776699441
21db0a3f-dbe4-4e66-bdb6-e4543ff1b35b,63,11,8970.0,815.45,4.1588830833596715,6.704965673548319
22153c23-b80d-4aa9-9b6d-07ba8bb3d1c1,118,11,9401.11,854.65,4.77912349311153,6.751861414023461
221a0fb1-4b33-4a65-89ea-2b632a9ea449,216,1,273.05,273.05,5.37989735354046,5.613310571492126
22285e57-4d6b-467e-9c85-f3bcbac0aafd,62,7,4734.74,676.39,4.143134726391533,6.518247177948164
222d386a-a7fd-4b44-b0e2-a26aea85eda4,240,6,5445.530000000001,907.59,5.484796933490655,6.811893947321527
222e66a3-2bc4-4c29-bbbd-465eb74841ac,259,4,2236.17,559.04,5.560681631015528,6.328008209749725
2241a7a9-2162-4267-a94e-a7a4477d343a,5,8,6981.07,872.63,1.791759469228055,6.772656945060354
2242b560-f330-4827-a0ca-2fdb27ae4fe2,712,1,699.02,699.02,6.569481420414296,6.551108906063821
2256f0fa-3200-4495-a679-62a174a0d0ec,165,8,5052.42,631.55,5.111987788356544,6.449759268860679
2288af9c-5ad7-4404-a655-c66ce4017d9d,148,9,5875.469999999999,652.83,5.003946305945459,6.482847378829323
22e31b4c-9c7d-438b-a7b2-a37c742a2fc2,42,4,1904.8,476.2,3.7612001156935624,6.167935690223761
23170953-033d-48b7-8551-77fbe50ad154,176,6,2883.9700000000003,480.66,5.176149732573829,6.1772384709521875
2317e7a1-1185-48f3-959f-0ecc98e7c265,65,12,11696.61,974.72,4.189654742026425,6.883175660007747
2320ebe8-2c0d-433b-b011-276408345ec7,366,2,1600.9699999999998,800.48,5.905361848054571,6.686460018525545
232704bd-e372-4b81-9baa-b33d4cb88404,13,13,9198.34,707.56,2.639057329615259,6.5632347415013275
232d837e-88a6-4309-9902-a65ea3bfb498,256,4,2952.71,738.18,5.54907608489522,6.60554146368439
2350340f-b073-419c-a632-81503f402242,29,8,6844.14,855.52,3.4011973816621555,6.752877668338016
236427d1-a7fa-4cf0-9f4c-af0798a4b8a2,85,9,8444.84,938.32,4.454347296253507,6.845156209225615
2380bd1d-ef6d-4a06-b2bc-ec70ba9e6cfa,175,7,5102.45,728.92,5.170483995038151,6.592934939096023
2392a763-dd9a-4052-9e3c-13423d713733,2,1,189.48,189.48,1.0986122886681096,5.249547202178607
23ad7289-088f-42fe-99bb-6085e25233eb,100,8,4723.09,590.39,4.61512051684126,6.382475698245996
23b826fd-273b-4d27-9439-38e9d0bfac72,434,2,988.7,494.35,6.075346031088684,6.205264583419039
23c5415b-1936-4dd3-9b32-51dbb2d3e815,30,8,5364.7300000000005,670.59,3.4339872044851463,6.5096480352771655
24496d1a-e7a1-424f-9196-54b1bc93faba,223,3,1464.7,488.23,5.4116460518550396,6.192832726544351
24623f2f-24be-4acb-9767-ae14e593c963,29,11,7869.76,715.43,3.4011973816621555,6.574280545356681
247b678a-e527-4639-b2e8-e10d41d38fff,126,1,310.92,310.92,4.844187086458591,5.742746744674342
2488f41c-e00a-4d0a-ac0a-93e64ecc3bea,18,2,1614.46,807.23,2.9444389791664403,6.694846671480331
248b2534-ceb3-4f9e-88a1-b8a6822773fe,442,1,1553.6,1553.6,6.093569770045136,7.348973556796119
24bf802c-d9bc-4d00-ada3-cd4b7c7150e6,7,10,8432.76,843.28,2.0794415416798357,6.738484193132417
24c86b6c-0fa7-4cf6-9939-f01898df9f39,219,2,1472.4399999999998,736.22,5.393627546352361,6.602886355107535
24cadddc-21d3-4aea-8812-3919333eb9fd,103,7,5897.98,842.57,4.6443908991413725,6.737642886094614
24d9988d-aac7-4995-b27d-461929706bbd,44,4,6668.32,1667.08,3.8066624897703196,7.419428543399265
253d35c5-98ce-4eb0-a7e0-25f2298efef5,110,9,4512.0,501.33,4.709530201312334,6.219257274236303
256187b5-60fd-46d2-bd92-78965dbce8b7,7,10,8206.9,820.69,2.0794415416798357,6.7113631949714
257dd1a4-8de4-43d4-bac8-427d915d4238,12,9,10489.28,1165.48,2.5649493574615367,7.06174594600803
258263ce-4d35-42fd-8b76-e9c5f032e3a3,387,3,2635.23,878.41,5.961005339623274,6.77925122807164
2584133f-e545-4c72-bcb0-60df7c09c91b,246,3,1380.69,460.23,5.5093883366279774,6.133896833981042
258f3e7c-c878-4492-bbc9-fa8ed4b8196c,59,7,6529.25,932.75,4.0943445622221,6.839208736447027
25a2e13b-829b-4212-9c0a-392555f8b7e2,236,11,11130.42,1011.86,5.4680601411351315,6.920533291341353
25ec4eed-26bf-4a13-8e54-99a7eb8ac9e1,1,5,4445.42,889.08,0.6931471805599453,6.791311346326983
25f91875-1a40-45ba-94cf-9fab1c70099b,113,13,14551.84,1119.37,4.736198448394496,7.021414266876091
26083696-8446-4828-af3d-16133051d507,86,4,3883.56,970.89,4.465908118654584,6.879242629332096
263dcaeb-0664-4089-ae6f-0b18d3ad7bb9,50,6,1770.63,295.1,3.9318256327243257,5.690697235107546
265598ec-0b22-4895-a158-e9ed3b756219,47,9,9162.32,1018.04,3.8712010109078907,6.926616286623056
26c26195-c5c1-4fbe-b536-a4fb6fe6a822,7,7,4783.0,683.29,2.0794415416798357,6.528381804378052
26dff92b-0f79-4d98-8f75-568404493085,3,5,3846.62,769.32,1.3862943611198906,6.6468060129320286
26e4af6b-5bb7-4979-b851-783d2dbaf349,70,1,1212.57,1212.57,4.2626798770413155,7.1013217078869895
26f6037c-4e9b-4761-8498-b72f5b2374c8,147,9,10161.43,1129.05,4.997212273764115,7.030017158515093
271e9046-3cd7-44ba-891e-de1fba8d944c,155,1,1785.55,1785.55,5.049856007249537,7.488041664757235
2722380e-f354-4c26-9661-ecd290070135,33,2,735.0400000000001,367.52,3.5263605246161616,5.909494984240731
27603917-eef3-4cc5-ad19-439b441afc97,31,7,5152.81,736.12,3.4657359027997265,6.602750701187607
276ecb84-b5d5-4b7b-820c-64c8e0fbf08f,39,7,3771.56,538.79,3.6888794541139363,6.291180175032537
2791637e-7d91-483b-b9ae-2022ccf2d200,35,3,2528.4,842.8,3.58351893845611,6.737915499690239
27e231bd-bf1e-4233-8e5b-3c11a7242ecf,407,3,2957.8500000000004,985.95,6.0112671744041615,6.894619379588996
2813760c-26b9-4704-89f1-1184d4b7056d,180,3,2687.88,895.96,5.198497031265826,6.799011267976423
2814e408-a774-4657-b375-10cec2f41403,140,9,4293.03,477.0,4.948759890378168,6.169610732491456
281e9bcb-7d60-499b-8ef2-29751a297669,52,10,11140.03,1114.0,3.970291913552122,7.016609683894219
2821d760-c8fa-47d8-91e5-3f00c41dbcfe,44,5,2879.33,575.87,3.8066624897703196,6.357616937830605
2827e6aa-4125-4765-a106-09fd0643855f,186,2,2330.74,1165.37,5.231108616854587,7.061651640759015
28445cc1-3328-4c85-b1a3-18d739361c9e,287,4,3462.12,865.53,5.662960480135946,6.764496730599032
284f4513-4bf6-417f-aba1-c814ad81dbe9,106,10,6452.45,645.24,4.672828834461906,6.471170951815103
2866a9e0-eddd-4256-8903-367372c6e7a6,279,5,3934.36,786.87,5.634789603169249,6.66933310162878
289ca1a2-829e-4ba0-aee5-13a0dcff281e,296,2,2601.36,1300.68,5.6937321388027,7.171411016831064
28f9fc9b-5de3-437e-ae98-cec4b3aaff32,13,3,2474.21,824.74,2.639057329615259,6.716279953994724
29104193-a239-4fc8-b5c2-abd049d39a0c,104,4,3022.6400000000003,755.66,4.653960350157523,6.628914011195838
292d6ef3-5974-428a-acbf-139f275e569f,170,4,4991.8,1247.95,5.14166355650266,7.130058477298654
295083b3-2e5a-4145-b07d-b9e59f7e0241,17,10,6973.9,697.39,2.8903717578961645,6.548777685980729
2966407e-c9d9-44bc-9627-96a0748a24e3,16,12,12520.79,1043.4,2.833213344056216,6.951197836824974
29691e9b-e595-4e25-9391-98119ee4a2bc,5,5,4865.7,973.14,1.791759469228055,6.881555030479663
297bdadd-98d6-4310-b470-ca697244d709,233,7,8038.360000000001,1148.34,5.455321115357702,7.046943143562689
298fad6e-bf2f-4f15-b454-593ee1e86268,51,9,4932.37,548.04,3.9512437185814275,6.308171298600379
29a2a636-d60f-4329-b67f-241f099f8ccd,423,2,428.0700000000001,214.04,6.049733455231958,5.370824057334785
29a6996f-2df6-488d-af49-b6a1b2da73f8,82,10,9400.3,940.03,4.418840607796598,6.846975020054876
29d734f4-2c5d-4eaf-8751-ad29896eae68,22,10,6953.96,695.4,3.1354942159291497,6.545924207894034
29f96e9a-9dfc-4622-ab22-0bac75d9c52c,157,5,4612.98,922.6,5.062595033026967,6.828279077480341
2a1b1bc0-86d4-4aec-86b6-116e3e42303b,67,8,6153.070000000001,769.13,4.219507705176107,6.646559331766182
2a38ffef-58dc-421d-b0b4-88b945a36ce9,255,3,2044.99,681.66,5.545177444479562,6.525996931818605
2a49794b-2c26-4c3e-9189-523d76d9a36f,31,9,6411.51,712.39,3.4657359027997265,6.570028255444994
2a6777b4-9162-4261-834b-3d5c9f147aa6,207,4,2069.05,517.26,5.337538079701318,6.250477046836434
2a875594-292d-4a0b-9544-c8c711e3aeae,33,7,8611.71,1230.24,3.5263605246161616,7.115777070625906
2af3b490-dfb3-405f-8d34-e105d052c9d7,42,13,5826.26,448.17,3.7612001156935624,6.107401435237784
2b0611a8-22b2-43da-ae08-b6b1eeeb0edf,44,9,6367.65,707.52,3.8066624897703196,6.563178287384396
2b16d1b7-7268-4356-a29f-4dc280103892,259,4,1546.8000000000002,386.7,5.560681631015528,5.960231844676883
2b3e3363-f813-4176-8ebd-3060f44d6261,365,7,7275.46,1039.35,5.902633333401366,6.947312473980591
2b3e6371-fdea-438b-8cfc-1459582f6fbf,525,2,1950.6,975.3,6.26530121273771,6.883769916231626
2b7eb33c-9e16-4b18-a584-2804d3294e87,40,9,4384.62,487.18,3.713572066704308,6.190684190302818
2bf00453-ea11-4987-81d2-42d5c0aa4fc2,97,11,12602.15,1145.65,4.584967478670572,7.0445999267099815
2bf88aac-20ff-4b9c-bf28-11b49de31086,116,10,4611.25,461.12,4.762173934797756,6.135824597614818
2bfabe99-2fa6-456b-a6f8-d6510c893e85,38,10,7234.76,723.48,3.6635616461296463,6.585454156134709
2c2911b4-3306-4041-aff6-ef5b4d70d2ad,48,6,4448.11,741.35,3.8918202981106265,6.609820830066004
2c2a6efa-9fc8-4c20-bc5c-9b8edde16be5,190,3,1068.08,356.03,5.25227342804663,5.877819811862458
2c32dbfa-4fb0-45e1-b96c-989ebc9102a4,156,5,3464.64,692.93,5.056245805348308,6.542371090866319
2c3bf337-8b9e-4aa9-bf4f-a29926aef097,612,1,213.56,213.56,6.418364935936212,5.368589419533368
2c584cdc-ad01-4b62-ace5-eed5b44c2f19,39,7,5993.22,856.17,3.6888794541139363,6.753636265320167
2c78daad-b8ea-44da-a776-1c1ea041a798,87,8,8657.21,1082.15,4.477336814478207,6.987628741565301
2cd8f61f-e953-4878-857e-71fc729d6ef3,102,11,9527.99,866.18,4.634728988229636,6.765246567688806
2d17af19-1a0d-40b7-a19b-fda7464bbc37,4,12,8009.65,667.47,1.6094379124341003,6.504991518945634
2d1af5bb-982e-44a0-a908-f11412344744,67,4,1912.44,478.11,4.219507705176107,6.1719302161404626
2d2124b6-6020-42d5-8ed0-8fcaf3794ac4,19,8,8735.67,1091.96,2.995732273553991,6.996644890983539
2d9b27ca-303c-4214-8f12-211f860bb754,160,2,2819.78,1409.89,5.081404364984463,7.25197598991946
2dcb0ffa-f6cb-4d77-a04f-f8dfb2bffdbd,373,2,1520.29,760.14,5.924255797414532,6.634817309404113
2deeebd6-eb5f-4846-8065-9ff8b881d2d0,41,7,5757.42,822.49,3.7376696182833684,6.713551406253133
2e0d6b56-d89d-4a32-9fdb-2e31b35ff8e5,49,6,7069.04,1178.17,3.912023005428146,7.072566080134512
2e10c600-3918-44a9-8aa3-b8acd854cefb,142,9,7233.14,803.68,4.962844630259907,6.690444682860371
2e49860e-add0-47b3-aa17-e58947de6d8f,105,9,10042.13,1115.79,4.663439094112067,7.018213777813291
2e5686e5-9e14-486b-92fa-dc981fe6fada,28,5,2455.15,491.03,3.367295829986474,6.198539690243127
2e5bed96-a903-443d-9933-cefd26cb5f69,45,13,10127.97,779.07,3.828641396489095,6.659383659246666
2e67b63f-231f-4a76-96eb-14c5627992a9,48,13,8455.0,650.38,3.8918202981106265,6.47909318926977
2e813944-1b5e-4ee2-95fd-cdd94f4582a2,18,6,6874.08,1145.68,2.9444389791664403,7.044626089538707
2e98a8c1-fe36-4e70-9940-1aef478f7a6b,470,4,3094.47,773.62,6.154858094016418,6.652372586525277
2eaf4860-ab8d-4d11-a799-b9f262f7d6eb,3,10,8417.76,841.78,1.3862943611198906,6.736705951226061
2eb99cad-5855-41aa-af1f-8688d042792a,79,2,917.86,458.93,4.382026634673881,6.131074303990473
2ec1efe2-efdf-497c-a711-6170f0678c78,482,1,317.41,317.41,6.180016653652572,5.763339860512214
2eed20f2-d0bf-4964-940c-364662a9ebc4,362,5,3453.65,690.73,5.8944028342648505,6.5391957060698145
2f16486d-c61b-4bbe-9b65-731ae5ad103f,529,1,894.9,894.9,6.272877006546167,6.797828799603533
2f4f193f-c9c9-4059-b143-a5b480bddd19,43,3,1344.91,448.3,3.784189633918261,6.107690816076114
2f541e34-e3e9-4acb-b606-29f2db89d9ff,640,1,907.86,907.86,6.46302945692067,6.812191066914349
2f5568fd-f3f8-437b-bc10-baf40c3f8457,13,2,1885.15,942.58,2.639057329615259,6.849681151887105
2f6ff452-e07f-4a46-a9d3-9c463362d7e3,138,3,2847.17,949.06,4.9344739331306915,6.856525140494948
2f9d4ec5-d30f-483f-8dd4-5e669d679a4b,2,10,7262.77,726.28,1.0986122886681096,6.589311547813603
2fcfff5e-873b-4abf-a743-36f51471c069,80,13,9353.29,719.48,4.394449154672439,6.5799176565532616
2fdf5290-034e-4d4e-bbe7-87fbd8c03852,212,2,1140.96,570.48,5.3612921657094255,6.348229486996957
2fee92e6-602d-4905-95d9-f9df6025a7c7,4,3,1576.0,525.33,1.6094379124341003,6.265928392445249
301a3a61-443c-4fa2-b275-f5faee32d4db,138,3,2222.16,740.72,4.9344739331306915,6.608971813459182
30217331-b905-4d71-8720-eea4a71b4840,337,2,556.26,278.13,5.823045895483019,5.631677623121245
3029c0cc-c287-4831-a27d-7794164fb5af,124,6,6451.77,1075.3,4.8283137373023015,6.9812845122702525
3032f5d7-e56d-4ef2-bfa3-21362d8339f7,234,6,2776.74,462.79,5.459585514144159,6.139431863571309
305a193b-eb4c-476a-ba94-2c7ef8e94983,335,8,6330.9,791.36,5.817111159963204,6.675015833994481
3061e300-fc0f-41cd-986c-53ed2f738e42,25,9,5765.3,640.59,3.258096538021482,6.463949470395929
30a233bb-b9d5-4a9a-af30-c09fb18ed8fa,235,1,922.68,922.68,5.4638318050256105,6.828365691312623
30ee9503-bd54-4ecc-a005-44f08b2e09d2,13,12,11063.15,921.93,2.639057329615259,6.827553391973575
310193d0-c2d8-4dbd-b0cd-57fe5c034ea2,706,1,442.1,442.1,6.561030665896573,6.093795478205444
3120eefd-833a-4cfa-aee1-447e4d29ba2a,398,5,5888.57,1177.71,5.988961416889864,7.072175899119501
31344fec-2ae2-4910-8cf9-12aa335d0b1c,335,3,1545.96,515.32,5.817111159963204,6.246726728303652
31506d48-de54-4091-9674-31c76c772cc5,498,1,614.52,614.52,6.212606095751519,6.422467439003985
316a410f-0021-47cb-b510-c4a097998cb5,41,13,13671.84,1051.68,3.7376696182833684,6.95909457231172
31b880fb-5e94-4111-9b25-ffb73ccc61ad,125,7,5224.78,746.4,4.836281906951478,6.616600517051383
31d6c57c-7b74-49a6-b88e-16303913c82f,33,7,2406.1,343.73,3.5263605246161616,5.842761501937652
31da3d2f-8224-453a-90e1-5cf85e8246b2,61,3,1347.1,449.03,4.127134385045092,6.109314247208909
320bc3cd-75cd-47f2-81b8-3e21b5f08554,158,5,3759.79,751.96,5.0689042022202315,6.6240121055389976
3241cfcd-ebc0-47fc-b5b7-f242df3b597f,42,6,2667.52,444.59,3.7612001156935624,6.099399246709551
32423ac8-a669-44ad-bb70-10c5be02899d,20,5,2505.1800000000003,501.04,3.044522437723423,6.2186797977922454
32922daf-6e85-4612-b0cf-1df42d4f6d26,23,6,6101.93,1016.99,3.1780538303479458,6.9255853738795095
32aa8382-246a-49e3-b206-b40105a79346,101,12,13326.45,1110.54,4.624972813284271,7.013501720161129
32bc9246-5ac5-4e1c-a5ca-2da14a809fa4,118,1,1067.55,1067.55,4.77912349311153,6.9740578682362
32bdf98a-d375-417a-8dee-6df30f041c64,217,7,7186.83,1026.69,5.384495062789089,6.9350688441175965
32c6bbdc-cb18-4829-8daf-76e724d170f9,80,4,1703.82,425.96,4.394449154672439,6.056690332025689
32f9d460-e896-455c-8dca-7f1b2610334c,43,13,12467.33,959.03,3.784189633918261,6.8669645339736105
332c035a-73d2-4a78-8758-cb3e34fdd513,170,3,1189.48,396.49,5.14166355650266,5.985169776545233
333d8aad-d070-4dd0-8215-6c6d907f481f,297,11,8473.73,770.34,5.697093486505405,6.648129262090512
334663ff-df44-4be2-889e-b2e76a5c3ec2,54,9,6653.41,739.27,4.007333185232471,6.607014984516082
33645efa-0a16-4e2c-8900-8c06478352a5,67,1,296.95,296.95,4.219507705176107,5.696925687192988
