clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label,future_revenue,predicted_clv
0e5a62a4-0801-4e04-8752-ab1c5d7f0538,128,4,2489.7,622.42,4.859812404361672,6.435220448948869,3,-1.1622788036527638,-0.0723363316155638,New Customers,4296.613333333334,5042.102337912088
0e5ab075-982f-43cd-93f0-68e7e406deed,11,5,2248.51,449.7,2.4849066497880004,6.110801929696603,2,-0.1826396285783943,-1.7067490883596297,"Moderate Spend, Low Frequency",4296.613333333334,4747.271200173163
0e806d42-5a59-44a4-8c29-d88c147a2157,252,2,2547.99,1274.0,5.53338948872752,7.150701457592526,3,-1.7484497463708333,0.2577570666244076,New Customers,4296.613333333334,4867.774195238098
0e9259c3-ae38-4a7f-a711-8f01621f482a,17,9,9225.03,1025.0,2.8903717578961645,6.933423025730715,0,1.7689136623501094,-0.3159518337385494,Loyal High-Value Customers,4296.613333333334,4930.126897878793
0ef99277-941d-4f98-8f2d-5807c6e7a314,10,11,7655.03,695.91,2.3978952727983707,6.546656277602536,0,1.9907506680350104,-0.6898806127366545,Loyal High-Value Customers,4296.613333333334,4729.024723333337
0f1f1c6f-e93c-477a-bd08-c4ecf43f411c,179,4,5860.51,1465.13,5.19295685089021,7.290381555186268,1,-0.6133333857749507,0.5479790558547304,Loyal Customers,4296.613333333334,4248.300272987017
0f48f5c0-e754-4b7d-9c2a-c08e168f1d7f,24,10,7360.18,736.02,3.218875824868201,6.602615028863196,0,1.4603680945832382,-0.2184167139162895,Loyal High-Value Customers,4296.613333333334,4984.932772575759
0f5ae3f9-af16-49be-bdb6-7351c84766c7,3,9,9648.13,1072.01,1.3862943611198906,6.978223062251763,0,2.390435906325532,-1.3342650885862226,Loyal High-Value Customers,4296.613333333334,4694.520280519483
0f71de50-d49c-436e-841e-b084a2c79cf3,103,4,2244.55,561.14,4.6443908991413725,6.331750929191152,2,-1.1338553570467709,-0.25302274600929,"Moderate Spend, Low Frequency",4296.613333333334,4682.316807920416
0f853075-a5a4-41b5-a999-1a7b003ffc8c,25,13,11853.11,911.78,3.258096538021482,6.816494887703092,4,2.872172321715232,0.5526016111972449,Loyal High-Value Customers,4296.613333333334,4648.018704285718
0f9c838f-78be-4249-a8ae-8d44a7fe3e3e,120,3,4794.12,1598.04,4.795790545596741,7.37715872815584,2,-0.8611639974205776,0.067756491269224,"Moderate Spend, Low Frequency",3940.7519999999995,4602.268868398265
0f9e01d4-135b-441e-9579-a6bdaf529864,0,13,10387.46,799.04,0.0,6.684661726417969,0,3.7463960733966255,-1.92467914301943,Loyal High-Value Customers,3940.7519999999995,4189.368654285709
0fa59206-94b6-416c-9195-8dcc9b0d5de6,61,1,573.75,573.75,4.127134385045092,6.353935163643291,2,-1.8154758646389093,-1.0414432152001964,"Moderate Spend, Low Frequency",3940.7519999999995,4438.745215411251
1009c5a7-89fe-4a7c-9a2c-065ee0234ff2,41,2,2834.1,1417.05,3.737669618283368,7.25703796740131,2,-1.0498214637097878,-0.982965701184088,"Moderate Spend, Low Frequency",3940.7519999999995,4708.935550238092
1034eb7f-c617-4cb6-8b8d-2a8e3d41ae3e,8,1,75.03,75.03,2.19722457733622,4.331127999240345,2,-1.2244177236303566,-2.466745848924392,"Moderate Spend, Low Frequency",3940.7519999999995,7564.232369393938
103c99b5-8893-4932-a931-70846d24451d,135,13,10207.93,785.23,4.912654885736052,6.667249370489212,4,1.9546615962932692,1.5383693213445144,Loyal High-Value Customers,3940.7519999999995,4708.136715541123
10834a6e-23ff-4572-a9af-76cf35231aba,55,10,5641.52,564.15,4.02535169073515,6.33709118263674,1,0.8314637747388962,0.157613150366976,Loyal Customers,3940.7519999999995,4152.554475303024
108d38df-7fbb-4547-b02f-3c58672afa69,2,13,12056.57,927.43,1.0986122886681096,6.833494987536113,0,3.684457723022185,-0.9554796862199146,Loyal High-Value Customers,8953.26,7534.616799761909
10eb0c42-ff18-4c1f-8fb4-4d4dd1990406,216,10,6889.01,688.9,5.37989735354046,6.536546659552063,1,0.5944776440976259,1.2602504587698915,Loyal Customers,8953.26,7294.748104428905
10fca95b-de2a-4692-bd3a-cee33c7c1211,495,2,821.79,410.9,6.206575926724928,6.020780601442035,3,-2.3312006332980704,0.5384138425470593,New Customers,8953.26,8145.337210064942
10fd11ef-69ad-4117-894a-09f0db3e5585,204,4,2086.87,521.72,5.3230099791384085,6.25904594785276,3,-1.407694644064366,0.2102111177416105,New Customers,8953.26,7953.147271391948
10fe9f6a-8e7a-44fa-a0dd-e669e3f64fb6,113,2,1355.53,677.76,4.736198448394496,6.5202676041046255,3,-1.6997983495229545,-0.4433963374631449,New Customers,8953.26,6830.583597943724
11117b3d-dc67-466b-81bf-e2667237570a,48,4,3045.5,761.38,3.8918202981106265,6.636445119047319,2,-0.7060951685335052,-0.6953974108253735,"Moderate Spend, Low Frequency",8953.26,5402.505601904759
112adea0-d445-44e5-8d43-772dba55502c,6,9,5065.58,562.84,1.9459101490553128,6.3347705233077605,0,1.282204413326362,-1.459606442520557,Loyal High-Value Customers,8953.26,7884.551605151519
1140af0b-3d73-406e-a3d4-ee8e6bd0f3c8,262,9,7806.259999999999,867.36,5.572154032177765,6.7666063752205545,1,0.5290659096332964,1.4240063790617623,Loyal Customers,8953.26,7779.281236088915
11434a0d-99ec-48e5-8fb6-08b60864afc7,159,4,3509.48,877.37,5.075173815233827,6.778067917166575,3,-1.0371624493639138,0.1965726142208264,New Customers,9695.43,8450.079645000013
1187d9bc-8ffd-4255-b3b1-32aedcda60e5,118,2,1619.08,809.54,4.77912349311153,6.697700692209645,3,-1.6629119408956463,-0.3829285198087369,New Customers,9695.43,7780.415114891782
118b30c7-090b-420e-84e5-703f61ca0b3c,60,4,3266.23,816.56,4.110873864173311,6.706324294573577,2,-0.7406566118447332,-0.514918080041459,"Moderate Spend, Low Frequency",5010.33,5219.595641666672
119b4283-9c79-45ca-a317-29a68e3e1eb9,2,10,5175.26,517.53,1.0986122886681096,6.25099788520506,0,1.7852972814843464,-1.9708308093270277,Loyal High-Value Customers,5010.33,5478.428078246758
11aa8133-a436-417d-895b-b6a45de68647,67,8,7134.46,891.81,4.219507705176107,6.7943737922811644,1,0.7009971227286582,0.3112258466790454,Loyal Customers,5010.33,5482.5089489177535
12535bb2-ad9a-4f46-a2a0-417cc8758973,59,11,11068.58,1006.23,4.0943445622221,6.91495926783064,4,2.060818069891335,0.9020079860764836,Loyal High-Value Customers,5010.33,5517.507727207793
12714846-2404-4717-a788-db1bb9aa74c9,179,3,1217.66,405.89,5.19295685089021,6.008542878642733,3,-1.7119340461253727,-0.0581370216168409,New Customers,8948.19,7340.535302857135
129b2bf4-9fd9-49de-8f93-d63544bd18fe,105,8,5408.82,676.1,4.663439094112067,6.517818972491599,1,0.2003103263786324,0.4293844104423045,Loyal Customers,8948.19,7546.204029242418
12a75fa5-b65a-4494-a4b3-e77cbb306284,4,8,3810.56,476.32,1.6094379124341005,6.168187125501455,0,0.975293931455077,-1.918284994702962,Loyal High-Value Customers,8948.19,4976.846723058613
12c6daea-cbfe-49bf-8e55-6bf54ac539b5,18,5,3833.89,766.78,2.9444389791664403,6.643503233777313,2,-0.0327162689797435,-1.2002542164395944,"Moderate Spend, Low Frequency",8948.19,7795.034044458864
12ccc2e7-a1c3-42f1-bb31-b91589d1c40f,176,10,10522.83,1052.28,5.176149732573829,6.959664383719566,4,1.387472977652152,1.529830733986019,Loyal High-Value Customers,8948.19,5688.065595974024
12ef58fd-60f4-423c-9b82-ce90ad2f4e84,29,2,1264.3,632.15,3.4011973816621555,6.450707360896617,2,-1.2406481280709614,-1.400424867226088,"Moderate Spend, Low Frequency",5839.551428571428,5631.43226524475
131fb703-7848-45c6-a077-78eaf5658d0b,52,10,13309.99,1331.0,3.970291913552122,7.194436851100335,4,2.370904928229587,0.992354023121,Loyal High-Value Customers,5839.551428571428,5766.267022337655
132cf4f1-35ba-4051-bbf3-b54b652e4659,15,6,4364.33,727.39,2.772588722239781,6.59083661903873,2,0.3123078790489407,-1.184583283442547,"Moderate Spend, Low Frequency",5839.551428571428,4985.822164025973
13813ee1-355f-4ae5-9a62-78f40901d5f6,30,10,9497.45,949.75,3.4339872044851463,6.857251146808369,4,1.8070410918962363,0.1776472323222133,Loyal High-Value Customers,5839.551428571428,5979.125653181823
13d4437b-5c7d-410c-9be7-a12fb8769cfc,8,6,4855.42,809.24,2.19722457733622,6.697330500075702,0,0.6153121534086771,-1.5366099325056577,Loyal High-Value Customers,5839.551428571428,5584.442004523807
13fee32a-1261-4570-bda6-1190d196e549,18,11,12828.61,1166.24,2.9444389791664403,7.0623972666693495,4,2.8206889880854584,0.2871701057266758,Loyal High-Value Customers,5839.551428571428,6151.705315432897
140441f8-e56e-4d2d-ad36-d9d0fc395149,549,2,1135.62,567.81,6.309918278226516,6.3435464592065,3,-2.3059473138212443,0.647452001880238,New Customers,5839.551428571428,5262.526433636355
1425608d-8f66-4030-ac22-aeaf96a54bc1,83,10,5518.35,551.84,4.430816798843313,6.315068628735826,1,0.6621096813098281,0.4310890289049478,Loyal Customers,5839.551428571428,4008.9138125541103
142f9040-79cd-4250-af86-2cb01bc3e0de,286,2,2853.49,1426.74,5.659482215759621,7.263848053493128,3,-1.732979995689931,0.3819780848578472,New Customers,4010.01,4762.194728419913
14416694-a656-4c10-b2e9-e35d079f34ca,113,2,2422.8,1211.4,4.736198448394496,7.100357145183648,3,-1.4882838252728232,-0.3217863561299245,New Customers,4010.01,4278.315481666672
145bcd2c-e2ea-45a9-accf-38248542daf8,12,8,7223.56,902.94,2.5649493574615367,6.806762986508063,0,1.3101196044117875,-0.8518492549933282,Loyal High-Value Customers,4485.599999999999,4965.346264190806
146f3ef9-1cbf-4ca0-a1ac-ec2a85b9dbae,326,3,1280.8,426.93,5.7899601708972535,6.058959630803939,3,-1.9128349634063009,0.3723853944888395,New Customers,4485.599999999999,5015.202450714278
1472824a-43c8-4758-8439-4ca2aa5cecb5,78,1,715.74,715.74,4.3694478524670215,6.574713152800089,3,-1.8739570686366476,-0.8534425877580727,New Customers,4485.599999999999,4691.004160064931
14763a7c-75b8-473d-af63-03a2be6d596b,89,5,2171.91,434.38,4.499809670330265,6.076219212972791,2,-0.9180992883660932,-0.2867335651342112,"Moderate Spend, Low Frequency",4485.599999999999,5017.274349523805
14b9b4dc-ccd2-4d29-8fae-bf53487c3b61,43,5,3256.79,651.36,3.784189633918261,6.480596556788717,2,-0.4472779949546358,-0.6705546476718521,"Moderate Spend, Low Frequency",4485.599999999999,4675.779642647349
14bc1097-854b-41ac-b3af-b898b4e3cc5e,38,9,5201.67,577.96,3.6635616461296463,6.361233390557873,1,0.6951564419937578,-0.2261334873547321,Loyal Customers,4485.599999999999,5135.342991190471
15332608-c1c7-4668-883f-4204d029f0c9,109,12,11695.46,974.62,4.700480365792417,6.883073166336641,4,2.146843855736729,1.4803284035670934,Loyal High-Value Customers,4485.599999999999,5126.858862965361
154333c9-b9aa-4194-b837-79a055829ebb,477,1,707.08,707.08,6.169610732491456,6.562557081660621,3,-2.519187809882064,0.4220446797200335,New Customers,4826.153333333333,6608.911225
15493123-abba-4326-bdd0-0fa3aa244ca3,186,10,12027.92,1202.79,5.231108616854587,7.093230192051421,4,1.6661094165715085,1.7402987641133123,Loyal High-Value Customers,4826.153333333333,5233.692185779216
155e523f-01fd-4d76-8b21-bb8a6f0ee6ad,180,4,653.0,163.25,5.198497031265826,5.10138965736472,3,-1.6473526188576118,-0.0414617131055478,New Customers,4826.153333333333,5622.364611385274
1582af36-da99-45e5-b4f1-eefc3783e94b,12,7,5259.9800000000005,751.43,2.5649493574615367,6.623307969040285,0,0.742504092512694,-1.152676160384117,Loyal High-Value Customers,4826.153333333333,5038.634018636357
158361d9-0b61-4273-a2c5-e24e1074ee9d,186,4,1780.7,445.18,5.231108616854587,6.100722458044504,3,-1.4355197591115587,0.1101584454139643,New Customers,4826.153333333333,5995.941108896103
15a4a159-dfc8-41a1-abd7-7b9a977043b4,301,1,1358.35,1358.35,5.71042701737487,7.214761923303338,3,-2.225970299527448,0.1706518831779212,New Customers,4826.153333333333,5276.508713116881
15a99392-09e5-49ad-949f-d00f3a753d1e,323,6,6819.76,1136.63,5.780743515792329,7.036702430009276,1,-0.2764104321144366,1.2282471509102904,Loyal Customers,4826.153333333333,5144.2478841125485
15b3af48-37a8-42ca-b6f4-7944c0652743,512,1,949.92,949.92,6.240275845170769,6.857429937030072,3,-2.496322166510209,0.4998228497197162,New Customers,4826.153333333333,5318.190219155838
15b9713c-20a8-49ab-aca0-ad6b33254c6f,38,11,7738.22,703.47,3.6635616461296463,6.55744574703956,4,1.5547925248983798,0.2170673957311447,Loyal High-Value Customers,4826.153333333333,6290.091270779218
15bb9b2d-0591-42ef-b5cf-331ed23439b4,100,9,7526.29,836.25,4.61512051684126,6.730122711674314,1,0.8156969016938089,0.7134841707153112,Loyal Customers,4826.153333333333,5241.713198203457
15c7a98b-b745-4d70-ac2d-c7c0b5e7f5e6,22,12,8342.93,695.24,3.1354942159291497,6.545694428481259,4,2.041874689152833,-0.0113883324976155,Loyal High-Value Customers,4826.153333333333,4801.025353333329
15d639d1-6e56-4d99-a70a-bb5dfd911eb1,219,4,2215.33,553.83,5.393627546352361,6.31866176051877,3,-1.4074801495030806,0.2749225553090664,New Customers,4873.38,5148.051626991345
15ec2ac4-4d2e-4cc4-9033-0de72cbf13a8,290,1,107.79,107.79,5.673323267171493,4.689419418432991,3,-2.46054605464434,0.0018471129769161,New Customers,4873.38,5776.154630128208
160d721b-c3d4-45ac-a0e2-04cef5539025,88,11,12636.13,1148.74,4.48863636973214,7.047291108839265,4,2.230529731675146,1.3602099442665692,Loyal High-Value Customers,4873.38,5095.907503809525
16255272-5289-46b6-bf70-366b4a1b495d,75,9,7880.26,875.58,4.330733340286331,6.776027972301207,1,0.987509160437058,0.5521616941570276,Loyal Customers,4873.38,4886.635626363638
1688e4f4-2ed2-4c44-8fb1-bb97fa89ee4c,42,4,3349.34,837.34,3.7612001156935615,6.731423746120393,2,-0.5991857752703966,-0.7533976037978968,"Moderate Spend, Low Frequency",4873.38,5077.227823809527
1689f0e3-2646-48f3-9596-41e63f9c4fad,21,2,685.71,342.86,3.091042453358316,5.840234597791701,2,-1.244441847726974,-1.6862794121119045,"Moderate Spend, Low Frequency",4873.38,4939.16122257576
16ba0be1-f18e-46fb-ae29-ed87c2282f42,89,11,11303.86,1027.62,4.499809670330265,6.935973377056121,4,1.962502590137775,1.216327416676158,Loyal High-Value Customers,7873.74,6961.323623571424
16bfe5e1-0625-4e91-8a1d-b6928adcf04f,35,4,3340.22,835.06,3.58351893845611,6.728700380844263,2,-0.5374764996266089,-0.8804283851950363,"Moderate Spend, Low Frequency",7873.74,6686.988696190478
16daf2a6-f62c-4e5f-9097-903698e297b7,481,4,4700.59,1175.15,6.1779441140506,7.07000167134504,3,-1.1953185510622202,1.1142548006876305,New Customers,7873.74,7002.242016666665
16ed2ec6-767b-4b59-b9cd-513ea6a998c8,51,9,4066.34,451.82,3.951243718581428,6.115494695524832,1,0.3673142493828332,-0.1515066322644415,Loyal Customers,7873.74,5752.530984908424
1737654c-7c24-4e77-ae5d-9a87917b6e87,198,8,8500.68,1062.58,5.293304824724492,6.969395855130389,1,0.5879020131967119,1.2283163899832432,Loyal Customers,7873.74,6956.017404588741
173ab356-fbf9-4c06-bb71-4793de9e0100,22,4,2145.32,536.33,3.1354942159291497,6.286612430905277,2,-0.6141271412159006,-1.3342701428845982,"Moderate Spend, Low Frequency",7873.74,6501.471849888447
1765f62c-32e3-44b7-9eeb-92f979de81e6,129,2,689.21,344.6,4.867534450455582,5.845282036929901,3,-1.878800921147536,-0.4261913153561267,New Customers,7873.74,4866.896412554116
17be29f5-ada2-49a8-8681-222721d36b96,32,5,6743.22,1348.64,3.49650756146648,7.207593169203931,1,0.3465117066881957,-0.477285630946637,Loyal Customers,7873.74,5786.182225930733
17c9e4c0-aa95-4dac-a650-54a14cf7ac6e,185,14,11816.01,844.0,5.225746673713202,6.739336627357174,4,2.339900428865229,2.020698465227795,Loyal High-Value Customers,7873.74,6952.840927489171
17d782a3-ed41-4dee-8bd3-41ce272b35ac,26,10,7099.96,710.0,3.295836866004329,6.566672429803241,0,1.381285272595964,-0.1934953012524965,Loyal High-Value Customers,7873.74,6983.489234675318
182b65e1-a096-4e8d-9f1e-fda1d65e1a0f,118,10,8419.51,841.95,4.77912349311153,6.7369076442618105,4,1.112558426496019,1.0086415596641298,Loyal High-Value Customers,2009.13,3532.216930649352
1877f276-73a1-4114-9b2e-f60e93f656b3,68,5,4951.969999999999,990.39,4.23410650459726,6.899107998789586,1,-0.2721568744897323,-0.1583668320126047,Loyal Customers,2009.13,3489.761871904765
1895f7d2-9faf-496d-9299-9e6bf78c988f,22,8,5729.89,716.24,3.1354942159291497,6.575410512624163,0,0.8101440269244805,-0.6174787897422919,Loyal High-Value Customers,7353.6224999999995,6103.8482141342065
18a5d9e8-96ac-42c7-92f1-e8bc06a63c13,203,4,1968.6,492.15,5.318119993844216,6.200813387400003,3,-1.4293856692995448,0.1932674232854615,New Customers,7353.6224999999995,6247.466070158178
18b2e0c4-1d31-416a-8390-15926d91c1eb,160,6,2950.96,491.83,5.081404364984463,6.20016428698978,1,-0.7931431805172857,0.2915240412498932,Loyal Customers,7353.6224999999995,5307.5218034265745
18ded0ad-a3e2-45ed-81ea-3fc1eb2459c0,22,12,10920.36,910.03,3.1354942159291497,6.814575827562975,4,2.5526769043729893,0.2822966902123661,Loyal High-Value Customers,7353.6224999999995,6956.600349696967
18f84c53-18c1-4357-a7e4-ccdf9abe6235,34,13,11193.05,861.0,3.555348061489413,6.759255270663693,4,2.635099607733531,0.6881686460280932,Loyal High-Value Customers,7353.6224999999995,6903.413592619057
191c98a5-e3f4-4c98-ab76-661477c4ce5f,43,10,9493.3,949.33,3.784189633918261,6.856809292697197,4,1.6810297761984467,0.4254987273271185,Loyal High-Value Customers,7353.6224999999995,6613.242493744595
1940dc59-909a-48a4-a47b-cedbd41927b9,176,1,104.46,104.46,5.176149732573829,4.658331734102323,3,-2.283478547949707,-0.3510721479031558,New Customers,7353.6224999999995,6806.326886969702
1945f6d4-0b62-4078-b700-a4e1a568c8a0,28,12,6441.65,536.8,3.367295829986474,6.287486743834764,4,1.5822103101117535,-0.063661745884168,Loyal High-Value Customers,7353.6224999999995,6754.1878561904805
1990b004-c818-4d91-b96f-7bc5e60985bb,546,1,355.9,355.9,6.304448802421981,5.877455630496114,3,-2.63698696772102,0.4776415745110511,New Customers,7353.6224999999995,6785.988486580092
19b940c2-c9de-4b01-acbd-2bc30730e681,133,3,2767.15,922.38,4.897839799950911,6.82804085075234,3,-1.299354653648518,-0.0908445084331622,New Customers,7353.6224999999995,7008.84089199135
19c0ef3d-eba7-4610-aadf-dc3d4edd8af7,32,11,6203.28,563.93,3.49650756146648,6.336701829665659,4,1.3103116400895105,-0.0762872596818283,Loyal High-Value Customers,4630.360000000001,4743.301687619041
19d10579-ab2d-4944-a2cf-55152938dee8,37,12,9473.41,789.45,3.6375861597263857,6.6726024035421965,4,2.0864306791854794,0.473451516080395,Loyal High-Value Customers,4630.360000000001,5170.581945714279
19f5ce58-3819-4a77-82f9-8bea3db26bbf,0,2,1275.56,637.78,0.0,6.45956010714691,2,-0.0225711888209693,-3.810890349913404,"Moderate Spend, Low Frequency",4630.360000000001,6338.107480294708
1a17165e-9293-4252-b4ad-021b28c7ba52,28,4,1261.39,315.35,3.367295829986474,5.756849195592894,2,-0.8721702798530802,-1.2706217047159192,"Moderate Spend, Low Frequency",4630.360000000001,4746.208454999996
1a411b77-d3cd-4761-8080-7570c49dbd99,309,12,15090.54,1257.54,5.736572297479192,7.1377075979399605,4,2.4493125279134533,2.601860912663159,Loyal High-Value Customers,4630.360000000001,5629.737639458876
1a46de7b-0270-4a22-b494-7807631b8a7e,76,5,3248.54,649.71,4.343805421853684,6.478064074448011,2,-0.6489620460905705,-0.2746778116331234,"Moderate Spend, Low Frequency",4630.360000000001,4657.498663809519
1a5295e3-ade5-48cb-bb23-bc3c64960ae9,22,12,10856.18,904.68,3.1354942159291497,6.808686042769854,4,2.5399575342357483,0.2749837060546871,Loyal High-Value Customers,4630.360000000001,5373.779307142851
1a9c0069-23bd-4724-b72f-9dbfb8a03738,7,13,7067.43,543.65,2.079441541679836,6.300143386528455,0,2.345073521235035,-0.8284724551558638,Loyal High-Value Customers,4630.360000000001,5111.53225071428
1aa3b03e-fc94-447e-a970-ddda2b51722a,317,6,5637.24,939.54,5.762051382780177,6.846454178405533,1,-0.5040835372744232,1.0802506503920624,Loyal Customers,4630.360000000001,4699.605554999993
1aa6aae0-51a3-472b-b666-b05c4ea70e93,76,8,5338.21,667.28,4.343805421853684,6.504707247389577,1,0.3005779104922908,0.1946903353240816,Loyal Customers,4630.360000000001,4358.226858939387
