clientid,recency,frequency,monetaryvalue,avgtransactionvalue
96ed1104-233c-4b15-982b-ab3dfff5df98,96,10,11778.12,1177.81
9706b8c7-3120-4ebf-9e94-b1ef59961f6f,107,8,7827.4800000000005,978.44
9739f987-f446-424b-a732-c7d652044466,307,6,5831.41,971.9
9771b128-8730-4232-b495-b6102823df99,71,6,4191.71,698.62
978b4a3a-6496-4e36-a6b6-e52f0732bc55,5,2,3835.25,1917.62
97a5f8fa-c226-4e58-ae43-bccaeb2e1290,25,10,6561.73,656.17
97bdd334-1c3a-4cdf-8714-ea8f3cf1404e,100,10,6100.24,610.02
97c4eb0f-e40e-42b6-9612-b33fdb3b9210,66,9,6603.51,733.72
97e3fe26-dc8b-4281-981e-c7cf48895ef3,33,5,1605.3200000000002,321.06
97e79ca8-34ab-417d-a7a3-79b3be2a2385,129,9,6668.14,740.9
97fb5e78-8fe0-4295-8472-3ea0e1478ecc,50,10,5383.5,538.35
981275f7-0c11-41f3-990e-45497ccbe0d8,3,4,1986.73,496.68
98223df2-0563-4f58-958d-e428628c3788,137,4,3995.88,998.97
98310a53-785a-4983-b34b-9b999d2d6779,8,6,4928.1900000000005,821.37
9842afa6-93b1-4c6b-9051-0586522863b3,136,1,778.54,778.54
9862061b-8261-4d42-bc38-adbb190f9b39,176,3,2269.3399999999997,756.45
98af95e8-7ef6-4ac6-850c-52dde51ef382,153,7,2902.27,414.61
98cd83e8-d94c-4328-8dc3-852a41866dc2,337,2,1622.74,811.37
9938c872-6daf-450c-bb9a-b0808e4636e4,4,7,4726.72,675.25
9946ae77-22e3-4635-a785-29ed40d6c635,63,6,6881.61,1146.94
994ae1d8-8dfe-4d33-9b88-388c2d6b5762,192,8,8897.84,1112.23
9955b914-2e55-4b87-81b5-66f7e0eb5e7f,347,4,1810.48,452.62
995c574f-56be-4127-8806-70dd962c51cd,97,8,6881.34,860.17
996bc350-1b5c-459a-8c59-e2507a6c20da,73,7,3177.56,453.94
9976930b-ff06-44e2-85bb-d118eb9c7321,33,6,3828.98,638.16
9996c6fc-d0ed-4798-8cd3-1544c7722755,65,5,3939.14,787.83
99a1ed01-a5e3-4132-b91e-fae8959b456c,237,7,7440.3099999999995,1062.9
99ab2240-a3b8-4987-af89-53a7ccce42c8,84,7,4407.87,629.7
99c02181-44c5-423e-b2ad-fda4eaf902c6,5,11,9134.99,830.45
99c3dfa4-05ed-4dc9-b20a-b389c4472f8d,15,3,1895.8700000000003,631.96
99dd9305-805f-40f0-bb64-dcc5605c3578,146,2,1593.6000000000001,796.8
99e72b91-ca8a-4bab-b3b7-052b507d1224,324,4,5128.83,1282.21
99f84a2d-8c09-4e41-bb19-84369aa1ed06,77,7,5327.18,761.03
9a02081e-0ad2-4e6a-935e-2e144df6e2f8,30,3,2562.23,854.08
9a0ca63c-90f8-408a-a2eb-96473764a8f3,165,4,2701.48,675.37
9a2ac7bf-24d7-4a7f-acf6-0acebbcddbd2,38,6,6736.91,1122.82
9a4cd609-4038-4386-a58f-54636be01844,130,13,12660.16,973.86
9a92548e-91b4-438f-a5ec-da0ce78fd013,42,5,5690.57,1138.11
9a92c3ee-e821-4a51-8574-902972a80181,49,9,5533.33,614.81
9ad8ca5a-95cf-4f4b-b704-96fb2fa2d298,281,5,4537.39,907.48
9adc2bbe-81a7-41a9-b56a-e5c42aa49914,323,1,112.55,112.55
9ae60394-3212-49ae-a3a6-426ff81a907a,12,4,2434.2,608.55
9af0d255-2b1c-4d68-8c4b-172e03d19118,21,8,4133.52,516.69
9b103c14-278e-409b-9a1d-959427c8639e,61,7,5522.21,788.89
9b3103f1-736b-4ff7-bd94-03a76ca799f7,399,1,2167.3,2167.3
9b35a90b-cd00-4ffa-b9b2-d37fd545c6ac,141,1,2420.5,2420.5
9b5f7c30-781b-42d9-bf3e-e9d4aa1684b5,353,4,3773.95,943.49
9b82ea62-41da-4306-8fd9-0a7c48d50284,146,7,4782.02,683.15
9bb34632-b79a-402c-b9e0-35e5a0f051d4,191,2,3074.35,1537.18
9bf7e1a6-b6c7-4a4e-98bf-ea63375abe76,45,10,10344.26,1034.43
9c11d904-5e39-41bb-a13e-63935c86725c,62,8,6349.74,793.72
9c34e2e4-48d3-4488-b1e5-7bb61c428e4a,14,5,2943.67,588.73
9c5564e0-4919-4cad-85c8-74586147665a,74,4,2982.3599999999997,745.59
9c97ed81-5540-4f99-9292-1587968cc5dd,75,5,1716.93,343.39
9ca321e9-a474-4e0f-9caf-b73753f8a44c,444,2,1668.99,834.5
9cae3a6f-9515-4cdc-a6bc-dfe73e248749,69,4,3824.7,956.18
9ce83905-36f0-4961-a6c7-63e32c58ec6d,19,6,4738.03,789.67
9ce8c9b2-bc8b-410e-8fb4-3b199166b0b3,28,14,12347.1,881.94
9d1241ca-4ff1-474a-aa03-f0d2295f5df7,10,12,13461.17,1121.76
9d34b897-6e5b-4a05-8d59-1996edd81ee3,42,8,5509.18,688.65
9d803c23-f466-4a1f-bdeb-b1a24400729f,126,14,11203.44,800.25
9da005da-c9b6-4986-bffe-26d7593e91a6,65,5,1567.1200000000001,313.42
9da09407-c0f9-4c85-9249-b06b42541446,520,2,1400.16,700.08
9da92118-1857-4c66-b4ba-d511dc7c7e2d,158,3,1887.27,629.09
9dce0de1-94d4-434f-a2e8-dfdfb979446e,15,6,5186.53,864.42
9dd04781-2523-4ab6-8245-42f4d0fdd132,35,14,14022.74,1001.62
9dd74dc2-82f0-4c99-aada-939a3873831a,328,1,1541.95,1541.95
9df48460-6861-450e-908d-2000fbc9df47,88,14,11989.96,856.43
9df4ff91-6479-4023-9899-0b5126a35320,15,15,10361.04,690.74
9e464372-41da-4ed5-af5c-e808a52deb2d,279,4,3884.0099999999998,971.0
9eafc4b7-11cc-41bc-b8c9-54873ace2d7a,96,4,1729.49,432.37
9eb1efb6-ab47-45cf-8ec0-2b55a50f1c44,46,8,6228.02,778.5
9ebd5461-94fd-4f2a-902c-f2b18b12f43f,141,4,4595.65,1148.91
9ec3eec1-91a4-4503-9091-a0f9566844e2,7,11,12741.2,1158.29
9ed4152f-2a55-4f9e-a84a-a00864d74f1f,2,10,7643.34,764.33
9ef32ebe-0312-44f1-8a95-854f2f951193,376,2,314.29999999999995,157.15
9f0ec967-e8a4-4ea8-a773-f6f318a9f537,68,2,1427.8,713.9
9f1f3a2d-9f8b-456b-827b-793e4afe93d9,50,12,9301.16,775.1
9f37f5dd-c11d-42e6-870e-47b97ce0a606,564,3,1717.72,572.57
9f722724-106e-43e1-9208-a60f0844e769,43,6,5435.0,905.83
9f8debaf-6d53-47d1-b531-6b89127ea087,56,12,9502.58,791.88
9f92dab8-2a1c-4d07-9828-0145c068165f,56,3,4362.43,1454.14
9fb63c7d-eb0e-4890-9c0e-dc8113761ce7,61,8,6847.42,855.93
9fb72128-b432-4443-868a-e99cdde6715b,108,5,3721.0099999999998,744.2
9fd6081f-09c1-40c4-8608-fbd8ddda1515,42,10,7927.1,792.71
9fde13d7-50a9-4a5f-b439-933e32a19449,3,6,5031.84,838.64
9fed6695-10fc-408e-a804-f7c349281b14,214,7,4640.15,662.88
a0082031-477e-4cf1-bb15-88cc71aa1e41,27,12,12853.67,1071.14
a013f76b-0386-4735-9945-794807a79c3f,57,6,5138.44,856.41
a0211b70-ff61-42d7-aea3-86c897900e5f,54,8,4775.62,596.95
a04c61eb-edb0-4536-bda8-7cd159a8fbe4,17,9,4843.68,538.19
a0542ede-721e-42d3-9b1d-d85a104850b0,17,13,13312.43,1024.03
a05cd739-6652-4ee8-9d6e-6f4f51ead55f,47,10,7746.05,774.6
a0696b0b-cdf4-4fc4-baec-d8673b05e1be,186,5,1188.04,237.61
a09e44aa-6278-467a-af12-5aeefc80b656,32,9,4933.97,548.22
a0a93fbe-4f70-4232-bf3b-4824aa32109b,76,3,631.12,210.37
a0bb3097-2093-48c3-be74-8e8ec515133c,45,7,5831.8099999999995,833.12
a0d11ddb-a79c-45d4-92df-b3bac0daea71,19,9,8134.74,903.86
a0e0e5d7-8912-4348-99ee-7aebc5ac77f1,107,8,6386.93,798.37
a0fe18ad-cf99-479c-87b3-f70c514c8afe,46,7,5898.28,842.61
a103c96a-b50d-4d36-b6c9-264fcac9ae8f,158,10,6790.450000000001,679.04
a11f50b6-a463-4f1b-a8d5-2985f80fc1b4,77,9,4481.42,497.94
a11f8bbc-6336-47ea-839b-bbda5fd9410f,103,6,3873.58,645.6
a13b2431-8e61-4694-8ece-c5d5cf584622,13,8,7954.78,994.35
a177d350-3db1-4849-b219-9b4efa300a98,16,8,7075.7300000000005,884.47
a17acec9-0351-4df3-8d07-e19378dcc805,41,8,6556.18,819.52
a1b0fcfa-9f9c-4156-a21f-47f505350b90,128,10,8824.01,882.4
a1e43102-bde2-4130-8d35-8eb563e637d8,463,1,237.35,237.35
a1e91fcd-f6d6-4bf3-a08f-4474572727e5,316,4,2480.86,620.22
a1f6be4d-440a-4038-9249-19f4288f6337,222,2,1027.02,513.51
a1fa0257-5eb8-41c7-94ff-dc21d7ea48f3,187,11,7081.97,643.82
a20ecd0e-438a-4404-9e3b-6bf3cb2fc1f9,6,8,4430.22,553.78
a21b0518-0050-46a4-ad92-c3813b484384,69,13,9312.58,716.35
a237a883-709d-413b-a41c-ffdf677ef3d5,77,9,4509.05,501.01
a25556da-f696-40c3-8142-47dc0a925e8c,16,8,6240.530000000001,780.07
a2b8d598-2d15-4fe3-932d-395ff95814ca,414,4,1416.61,354.15
a2c1945c-302a-48f5-828a-a0343f9bc2b6,240,6,4505.77,750.96
a2c8af83-0c04-47ad-89cf-4bce04d371a0,22,7,7594.67,1084.95
a2caba6b-4d0c-44da-ac45-3c3afef15022,242,2,581.63,290.82
a2db1284-ebaa-44a3-8162-6069030c5591,40,9,8151.95,905.77
a2dfff27-9c24-4102-9e78-48963d2a4611,89,9,7200.530000000001,800.06
a32a3c0e-ba57-4f20-ae6d-0b6d3ebe00f1,18,8,4203.89,525.49
a3374edd-11dd-4535-ba7a-549fbf44a084,100,12,7772.4,647.7
a35c7288-5d3b-4a3f-866c-2f9c4d63c5bf,32,4,2854.1800000000003,713.54
a363a837-f1b9-4973-97bc-f5adb880cdf0,177,3,3482.86,1160.95
a3672221-69dd-4334-802b-50e72fdf46ee,71,2,1054.58,527.29
a36d961a-cc29-4774-bff0-34882fe02ad8,413,2,1228.68,614.34
a37a77c3-6c22-4c3a-a05d-c7bfcf59ccf8,269,2,2915.82,1457.91
a3ecab4c-b1cd-44c6-9510-536b0eaa0ff1,227,5,1266.06,253.21
a456d1c8-02ed-4741-87ba-02070a81bc27,92,11,7090.91,644.63
a4622afa-fd67-4c1e-bf36-c53d1bd2d015,143,8,4740.01,592.5
a4730f94-6637-451b-969f-847dca727383,118,8,6812.8099999999995,851.6
a475679e-d5d4-4206-9ea6-bed9a381353e,185,12,11380.880000000001,948.41
a477c67c-bd47-4277-afe4-72412dbcea87,193,2,1894.52,947.26
a48e6c02-0b4d-4e92-a886-3b5caebc1666,17,8,6570.82,821.35
a4ac746e-82b6-4c13-8d6b-05b75182ebb3,24,4,3200.56,800.14
a4b64b9e-7833-4c8f-bf4e-86e4a8b5d439,38,8,6669.08,833.64
a4d7f4ed-0358-4b52-a550-e9ba82cb63a4,13,9,6313.2300000000005,701.47
a4e71bd8-7ba9-4161-8db1-90b43fc012a8,85,2,1244.6599999999999,622.33
a4ee49ad-2120-480f-ae61-be2f08ce253a,85,10,8476.37,847.64
a4f76ae7-ad8a-4e2f-b129-5eaa020e04a6,9,11,6804.34,618.58
a50c2bd5-ad8a-46b4-900a-eeaf00c7bc9f,507,1,848.32,848.32
a51fe51d-29a7-42ba-a110-580e6acde53f,36,10,8271.130000000001,827.11
a521cbe4-bd50-48a9-b358-97db5272e24f,327,4,3540.48,885.12
a52fa781-25e0-43c4-82d6-892dda5c10cf,183,1,164.68,164.68
a54720fb-1b4b-4ecf-906a-5e2b764732a8,137,11,6649.14,604.47
a54f8b03-b8fd-4852-ac20-0fe380f25568,58,4,3872.9,968.22
a55cefa0-1032-42c1-ac93-4c4dc7a62ce6,37,14,15029.619999999999,1073.54
a58c92b2-1e22-4bcb-9100-a7521c631a27,195,6,5653.360000000001,942.23
a599e108-0a02-4022-8b2a-a2240c9a503c,27,11,6769.6900000000005,615.43
a59c3762-1ddc-440f-9137-1e1607cf463e,32,7,6028.86,861.27
a5b22be2-022c-4da5-9f5c-537d1c5e398c,14,11,12695.38,1154.13
a5b4417b-cc46-43e7-a273-4152631e01b9,4,6,4348.03,724.67
a5d4641b-d2b8-4618-b59e-e49c13d029b7,301,2,802.5600000000001,401.28
a5ed93c3-e7c8-445b-abfc-20f0458293e6,38,12,11842.34,986.86
a603b8e5-4e0a-45fc-b35a-a68a2f7ba8f8,8,5,4440.82,888.16
a611ffb3-1e57-4449-9bab-7d50c0f7ead1,103,8,4415.04,551.88
a62f7193-7a7f-4953-bf5a-f09d4fb975f9,75,8,7701.43,962.68
a6456118-84ab-4c84-bd1a-0c944aae7ec0,47,8,5986.2300000000005,748.28
a65272c2-c980-4699-b4b6-2e6fb56974a9,80,12,10488.3,874.02
a6679d7a-7bc3-4b67-af2b-684880599688,11,10,8433.38,843.34
a6722974-a821-4e87-9817-fbd71cd43c12,44,10,9284.24,928.42
a67dde38-36a0-4342-a141-e60247715aff,6,1,1699.36,1699.36
a6827a3f-de8f-4137-89fa-554fb211443c,12,7,4699.7,671.39
a6a0a4b3-8304-4190-8c95-bc559c149436,4,9,8803.26,978.14
a6d6bf55-46db-41fd-99d5-4e3a51b13e3b,97,9,6893.51,765.95
a6d98e0a-330a-4856-9b0a-4bc77a479bd5,42,13,8452.86,650.22
a707b9e5-9702-4efe-8617-ea3eeaeabc9e,200,5,2354.96,470.99
a70b9bfb-c432-47fd-b30e-a0eae44b2536,23,10,7601.02,760.1
a724f2ec-beb2-48f4-bb5b-2ea6d1c3788d,84,10,7358.59,735.86
a72d5fbb-6cb7-4515-aeef-01b3f59ae6ed,105,6,3213.5,535.58
a74b40ab-d3df-41ce-96e1-51d234ccaeec,9,9,8193.86,910.43
a77d128c-a4f7-4658-af32-d5c7414307bb,76,3,1822.57,607.52
a7c30240-25d0-46c7-b7dc-0de9f180869a,695,1,323.08,323.08
a7dac9d2-0f77-41f7-8fe1-a9c21c3a5452,30,2,1131.81,565.9
a7dc7e1f-4514-406a-b525-d915e473759c,44,14,11278.74,805.62
a7f028f0-fc55-499f-8445-78632d147393,443,2,2907.5,1453.75
a82372da-0ec1-40bf-a07e-35379eb9e463,62,12,11371.84,947.65
a8328e60-1539-4d93-8bc7-b525e1ae72b5,3,8,7744.3,968.04
a8354274-39ab-4ee3-9bc8-ebde95c19573,56,8,5231.3099999999995,653.91
a85bc34a-05bb-4cdd-8c81-1d8bcd5665a0,293,3,4395.74,1465.25
a8d2e3ae-f3cb-4605-a0bf-b73cf8c0cdd0,19,13,10612.21,816.32
a8f1a898-5951-40d8-bd4b-c638415e2716,25,12,10947.66,912.3
a8f54948-016f-4f71-a9e4-6ec8cda290ee,137,7,6855.360000000001,979.34
a922a7b2-d7b0-425d-9bab-66b51f6bc2e4,93,10,7017.25,701.72
a930dec8-27ca-47fc-bc1d-7ae0fdedb400,255,4,3026.77,756.69
a933b1a7-4e37-4e84-8297-04e0b2db2178,74,11,9330.949999999999,848.27
a935e5e4-5e25-4ab0-88cd-3e123aa366dc,85,5,2234.0699999999997,446.81
a93fc46c-0463-4204-b313-d9a8ac2fdb38,346,1,196.17,196.17
a956e865-cc6a-47cd-8678-437d1d6591d3,41,10,4969.19,496.92
a95e58f0-0b8e-463b-b196-4c24f55bd7d9,334,2,959.06,479.53
a96f30bb-4147-4c08-97f4-29a5d3e3ccbc,30,5,2569.04,513.81
a970981a-e959-470f-ae14-7556bc5d342b,51,10,10023.07,1002.31
a97e7b12-5f78-49e1-9bb2-409bcf061681,22,13,8603.4,661.8
a980a3ec-a0a9-4f12-84a5-18f3f4eed916,322,3,1859.26,619.75
a9829465-e0b9-4a82-84a4-6051a7845b2e,72,10,6586.530000000001,658.65
a98ae352-53a3-4693-97c4-141adf1a7bff,303,6,3179.9,529.98
a99cd8fa-cea8-4f96-9146-62ba2ed40475,46,10,8155.57,815.56
a9a589cc-9a65-4f6b-b2c9-989a769d7ab9,1,13,11175.11,859.62
a9f11bdd-4704-4870-9ec2-af71504c042a,5,8,8533.35,1066.67
aa1c2c7d-f774-4da3-9d99-c906c847ef36,63,8,5969.099999999999,746.14
aa441f9a-713b-4d66-bd2b-9f83fc5bfe8f,13,9,8692.74,965.86
aa47c9fe-a500-45fc-bb6e-f0ddc9218aed,72,9,9890.89,1098.99
aa5cb02d-967e-41aa-8f14-fadbbd53ec3b,84,10,7892.34,789.23
aa5e4e93-1b68-43f8-864d-ca4c83bc6e1e,190,2,525.65,262.82
aa60303d-8ab5-48dd-8769-8b096fdf35a1,79,5,4505.28,901.06
aa60a7a6-9890-4e02-840d-303065c7a3a1,293,2,1061.2,530.6
aa628ad2-c56e-4473-8122-8cbae61c2d7e,201,11,6470.9400000000005,588.27
aad67956-01f4-4b30-8532-01b8489dfcbf,45,8,6934.25,866.78
aadbdfea-e5cf-4233-91a9-7905b3478788,269,4,1579.5,394.88
aaef1112-adf5-4ffb-9d4e-7aa46da1e7da,174,6,5890.3099999999995,981.72
aafafdc2-8506-4af2-bc87-bc107907f18e,98,10,10117.77,1011.78
ab0f6d7a-1314-442d-9dfb-d9be1ccf660f,128,10,10061.88,1006.19
ab44b6ec-e49e-46fc-af2c-3e833562319f,345,2,1448.63,724.32
ab624f96-2f9c-4e5d-b594-ab31a07f3eb9,133,6,7884.03,1314.0
abd7d639-8360-46f6-ac09-e6ddea6eb6ad,96,3,638.53,212.84
abed5acc-6982-4995-9399-fd203f3c848b,102,9,5392.28,599.14
ac14ae64-d646-475d-8ab8-6f3dfb794954,31,11,10213.710000000001,928.52
ac311aa2-9c78-40c0-8508-af788f3dc029,282,11,9713.380000000001,883.03
ac483812-7ef9-483e-bfec-111fb34a9239,77,3,1994.99,665.0
ac58539e-45b1-4151-96bf-49135f75edfd,413,2,280.05,140.02
ac64a3c4-63b6-44cf-ba79-ed8312139466,144,3,1540.99,513.66
ac6bb47f-a2f6-4a5a-b7ef-b600f5ca5e16,548,1,252.28,252.28
ac7d7941-da16-4019-9030-6331822517bc,34,9,9406.21,1045.13
acd7b34e-c06b-46f7-98b7-f972b077d553,85,9,8237.16,915.24
ad03d80b-4f3b-484e-a616-de653a09459e,57,9,6845.4,760.6
ad237b42-ffac-4e86-bc37-bd7e83ba7770,593,3,664.68,221.56
ad243059-9806-4c0a-a2e0-421f6da3e9f6,7,10,10078.35,1007.84
ad96e611-9a4e-4158-a6e4-53f0de573b46,123,7,6274.22,896.32
ad9861bc-d959-4530-a25f-bee1b4026cf4,46,3,1425.69,475.23
add02a88-7770-4484-be37-665fec5585fc,106,8,4184.66,523.08
ae0d31fb-a682-491a-ad0d-ca1c61c92349,39,4,2144.27,536.07
ae12b795-4efd-418f-ada6-ab7168899d04,180,9,7116.68,790.74
ae3e450b-241f-4bdc-9e52-b2ee17b3ee37,177,10,5115.7699999999995,511.58
ae5e402f-68e5-488e-9a01-9968da39c357,27,5,2996.09,599.22
ae7e75bc-59d6-4a55-9064-6b5161495cbb,124,12,4879.0,406.58
aea5a305-b6a4-47ea-9143-a7b111c5a766,29,10,6194.26,619.43
aec75d42-b5a4-4dea-8c29-5794eeb6ee7a,159,1,74.02,74.02
aec87d6b-c8a5-4bba-9ade-4036e4c7574d,66,7,5628.34,804.05
aed73496-600c-4302-9456-9b594917352b,429,2,1020.0,510.0
aedaff5c-79ac-400e-bf9e-16c5121f4019,33,10,10214.07,1021.41
aedd708e-72c5-4c65-8ac7-1e34e5bc8b0c,95,3,2091.42,697.14
af4bd2e1-2b8a-4819-9fa6-9a83d80e78ab,356,2,737.25,368.62
af603c9d-88b6-430e-8e5d-cddf0e0503ef,535,2,1685.5700000000002,842.79
af7379cb-aa02-4ef6-bb59-a5002b5d4e8c,33,8,4750.41,593.8
af7f4957-7876-428a-88e9-9dc80c2da229,44,9,6278.8099999999995,697.65
afe01540-a0a5-4f6d-9f2f-f400c6bfd66c,119,8,7889.83,986.23
afef39b7-d338-4ed4-9483-064350b0283e,17,10,10046.03,1004.6
aff2fc88-b4f8-4d11-aa0b-9ff332de691b,63,7,2334.92,333.56
aff657d7-9782-464e-ad9f-9d9eda660385,3,11,5265.36,478.67
b0072d9a-6cd5-474a-a40a-9a8a8e00f7da,283,4,3476.06,869.02
b02f5a77-3fd9-47ae-bf17-a6c9716b0a9e,35,4,3136.4500000000003,784.11
b03cc7c2-72d8-4ae8-9cbe-ba2e8d0f668a,40,11,7537.08,685.19
b0585c96-8dbb-4f23-9e1c-564835141945,463,2,843.1099999999999,421.55
b08d9306-2e4a-43e6-859a-6da04e87c643,28,9,9656.62,1072.96
b0c39fe4-40be-4881-9c30-2988b54592cb,7,8,7564.28,945.54
b0d32504-9672-4656-8c21-aae282cb969f,271,8,5845.61,730.7
b0e8aaad-5904-4020-839a-8f00c85e9764,21,10,5737.549999999999,573.75
b1072b36-0cbc-469a-8996-563d1a18bdcb,59,2,3043.73,1521.86
b122f725-3ffb-4ddd-9756-cdf302ccd843,103,1,767.1,767.1
b142b34c-426b-4780-8c57-01e0e469295a,28,6,5842.85,973.81
b198a30a-b18f-4e16-8e8e-b2759ce96b4d,39,9,5796.85,644.09
b1b0d891-4d6d-4881-af84-cba6541962e8,43,8,4153.67,519.21
b1b9a3af-3cc7-4a92-b1b1-0771c6bb3775,156,10,11962.869999999999,1196.29
b1f2e434-b4c4-4a18-9a14-ab5b312fd0ef,59,10,10995.880000000001,1099.59
b2126d14-fa5c-4855-8b86-a29475755a16,90,8,5656.63,707.08
b2128ec8-b3aa-4d89-b793-6f8470cbff51,67,10,5904.16,590.42
b22ca539-d572-4d26-9818-b987a84a2037,344,4,4807.35,1201.84
b2871a14-a352-4947-83cc-93d4f81e841d,148,7,6950.66,992.95
b295b1de-d68b-49f5-8a0b-8380ed9d7a15,62,2,1773.41,886.7
b2cf3ede-ad81-4fea-8e21-b89bc4e6c143,29,7,7333.23,1047.6
b2d69c31-5e86-4c71-bec4-5b35d39cb893,86,11,6753.79,613.98
b2e7321c-dd98-4434-8f58-7337e806c46d,174,1,120.59,120.59
b2ffdd0f-a37a-43c6-bacf-67c6dcafb5e1,651,2,996.0300000000001,498.02
b30f84c8-a159-436d-b151-0604ef7746dc,106,5,5805.97,1161.19
b31b9ffe-9082-40ba-82d1-1216b9aa792a,20,2,1140.65,570.33
b3274763-89dd-40e6-91e1-4339a027cd45,38,9,9152.59,1016.95
b328d769-e6a4-48d5-be36-f16514e57fe4,224,6,4074.8,679.13
b34af199-9f6b-4835-810a-1c5c8a6e8c61,45,3,2735.19,911.73
b35e353e-a09d-4167-814d-638c3d6c9dfd,72,8,6235.3099999999995,779.41
b3600bac-8113-4f94-b589-d28e7210b485,79,7,4734.62,676.37
b369ca9e-286b-4068-b200-554469b8412e,70,12,10470.369999999999,872.53
b383df15-0d32-45be-b45a-5444554b2c1e,1,11,6444.92,585.9
b39846a7-9ee7-4706-b097-b28de2ac47b0,290,2,2187.3599999999997,1093.68
b3ac413f-3fd9-4e3f-9f20-a6323561f58e,5,7,7943.11,1134.73
b3ae7697-8029-4ab9-8109-9d9504f19210,134,9,6942.73,771.41
b3eadac2-756d-45cb-a275-14c9c6f379d8,206,7,7641.900000000001,1091.7
b3ef126e-ad20-4908-97cc-0c68792eeb02,24,12,11185.47,932.12
b3f4d557-8ad5-49d5-84ec-8c50076fa1d5,291,11,9684.19,880.38
b427f142-01d1-41ab-85a9-e27a380bd32e,503,2,1033.46,516.73
b4297fb3-d193-412c-92a2-9d3e80358885,64,9,4993.55,554.84
b42c7d67-dc33-441a-b01f-ea15d9cba328,200,10,4844.8,484.48
b43dd15b-0bfe-4f4b-8113-0f070fea758c,68,10,9311.93,931.19
b476cab5-5338-45d7-8315-a1e7c745016a,11,10,5512.87,551.29
b484b5c5-f7fc-4996-a1a2-04b37325af7c,25,8,5846.27,730.78
b494a02c-7f0a-48fe-a8ce-9b982c5a3d46,48,10,7460.59,746.06
b4c1363b-7bab-4f43-b30a-bd4619693840,21,13,12519.02,963.0
b51a61b8-5310-4815-8741-5df0fdf3f1f8,55,4,1466.73,366.68
b51b1f63-04cc-49b7-bbf2-408817c3ef94,18,8,8005.63,1000.7
b520451a-1426-4206-ab14-21b1d9f93b2f,58,12,12425.03,1035.42
b5370943-3fc8-4ff0-9a7f-844d38e8d481,37,8,5853.42,731.68
b537d0f0-3194-401a-9854-1248ee13a3d7,108,7,5148.35,735.48
b53afa55-a845-471b-96c3-1d7c4d29b324,94,1,299.64,299.64
b53c8b40-0c13-4287-bdb8-5238de4608ab,598,1,714.7,714.7
b5411589-29b8-458a-aa68-801a66eec729,78,5,2495.7,499.14
b5740624-786e-4d12-b65d-ced7d53af6b3,319,6,4379.8099999999995,729.97
b591c047-bb1d-47cc-845e-7de599f85655,27,12,11072.82,922.74
b5c8b09f-fea7-4d73-ab93-98934ba596f9,506,1,424.48,424.48
b5db1866-2c37-4049-866f-d54be730c203,37,4,2777.3799999999997,694.34
b5f6d16d-3f80-4cb2-b341-31dc41ac3118,87,8,5033.85,629.23
b5fb5a7f-89ec-4975-8e46-3515186b1a23,4,5,6131.28,1226.26
b625a8c6-4731-45f3-97f4-df7a71387369,257,8,8198.31,1024.79
b62a0b01-8825-4a97-90be-c03a82babc11,69,5,4446.42,889.28
b63bb4bd-a0b2-41d9-86c5-927bf478b2ac,145,8,3812.3,476.54
b648f6f9-05ae-415e-bb74-d0f846b32b97,252,2,665.45,332.72
b690f929-f8df-4d5b-87df-4ac3ac6897cc,95,5,4890.28,978.06
b6dbfe3c-63b5-4953-8a0a-a9cd991bff8c,125,3,1478.69,492.9
b6f8a0bc-a770-4a94-8d98-7333f2a54fec,45,10,7978.21,797.82
b6fa90f5-93d6-4171-91a9-dbc252d3825e,16,14,12388.89,884.92
b72b93bc-0d98-47ed-8262-6da9365e3724,68,8,7472.610000000001,934.08
b74bb547-5458-4cc0-ad3b-6e88a79d1e6d,111,11,11528.03,1048.0
b74edf86-4cd3-425e-9940-45907ece9bf4,154,4,1243.86,310.96
b7560cdb-6201-4441-9cb7-482e986e52a4,62,3,4211.15,1403.72
b757906c-ff3f-42c0-8662-8ac6ba665a2d,22,9,8721.56,969.06
b7b19208-b8ea-457b-9576-51ba5a319de6,77,5,4647.65,929.53
b7fd8f90-851b-4d38-bbb3-780a9b8dd7a7,70,7,4764.13,680.59
b806e24f-d45e-4c78-8e99-777dcae12c22,194,6,4591.58,765.26
b8196ae6-c1dd-4a0c-af71-d32bbe1a618d,135,3,2674.45,891.48
b81aa103-64be-42ab-a1dc-20bf4dc783f8,60,10,11019.14,1101.91
b82c49d7-4b75-4868-8e6d-dbefc841e4fa,147,5,4899.8099999999995,979.96
b837e5d4-4cce-4496-a7da-14c45540d194,124,8,7183.17,897.9
b8477785-30b2-47ff-bdeb-5c852a8d7ef0,390,3,2667.24,889.08
b84982a2-c443-40f6-9158-ce2c42a90240,153,4,3293.39,823.35
b8553d56-4bc2-4fbe-98e6-8664dc9cc288,113,1,344.77,344.77
b8594f32-37f0-42d3-89a3-8f7fe97c2998,246,5,4758.5599999999995,951.71
b86d6d08-bc70-4716-bff1-52c29be5ab93,103,5,6539.8099999999995,1307.96
b87811d8-d7e3-4b8d-9c4f-9b89613776c4,49,8,4769.75,596.22
b885cc4e-055d-494f-8994-46daf042986a,149,5,3238.43,647.69
b88e709c-4d67-4cfa-97e8-f158973071e5,77,10,10581.91,1058.19
b8906148-6764-4fe8-b20f-c922dc369ec2,7,9,7545.91,838.43
