Username,location,date,content,Rating,Category
customer,US,"Aug 24, 2024Verified","Good prices and easy to navigateGood prices and easy to navigate Date of experience: August 23, 2024",5,Home
customer,US,"May 21, 2024Verified","Great ServicePrompt, helpful, and friendly service!!Date of experience: May 21, 2024",5,Home
Mike Brown,US,"Dec 2, 2024Verified","Great customer service A+Date of experience: December 02, 2024",5,Home
LYNNE WALTER,US,"Oct 4, 2024Verified","Easy and fast quoting and…Easy and fast quoting and communication.Lots of inventory.Date of experience: October 04, 2024",5,Home
dwteag,US,"Sep 19, 2024Verified","You guys always have what I need and at…You guys always have what I need and at a fair price. Date of experience: September 19, 2024",5,Home
Brett,US,"Sep 10, 2024Verified","Cole is always helpful and attentive.Cole is always helpful and attentive. Date of experience: September 10, 2024",5,Home
Ronald Baker,US,"Nov 22, 2024Verified","It was easy to gin and orderDate of experience: November 22, 2024",5,Home
Mark Benson,US,"May 20, 2024Verified","Knowledge of produce and good people skills!Very helpful and knowledgable!Date of experience: May 20, 2024",5,Home
Karen,US,"Oct 1, 2024Verified","Ordering was a quick and efficient…Ordering was a quick and efficient process Date of experience: September 30, 2024",5,Home
customer,US,"Dec 23, 2024Verified","Great customer serviceGreat customer service Date of experience: December 23, 2024",5,Home
Kathy,US,"Oct 7, 2024Verified","Very helpful.Very helpful. Date of experience: October 07, 2024",5,Home
Paul ,US,"Jun 12, 2024Verified","Easy to UseVery friendly and helpful customer serviceDate of experience: June 12, 2024",5,Home
Ruel,US,"Oct 22, 2024Verified","Easy getting around your site.Date of experience: October 21, 2024",5,Home
kq,US,"Oct 22, 2024Verified","Great service.Jim was knowledgable & help.  Thanks.Date of experience: October 21, 2024",5,Home
Zebulon Baptist Church,US,"Oct 31, 2024Verified","Website is easy to navigate.Easy to navigate website.Date of experience: October 31, 2024",5,Home
Elizabeth,US,"Jul 10, 2024Verified","Very user friendlyVery user friendly.  I found exactly what I needed.  Thank youDate of experience: July 09, 2024",5,Home
Jack R,US,"Oct 2, 2024Verified","pleasure to deal withDate of experience: October 02, 2024",5,Home
Lighting Contractor,US,"Sep 27, 2024Verified","Sam is always greatSam is always great, thanks Sam!Date of experience: September 27, 2024",5,Home
Duane D,US,"Aug 6, 2024Verified","great servicecalled to place order. went smooth as silk Date of experience: August 05, 2024",5,Home
customer,US,"Sep 13, 2024Verified","Great service and productDate of experience: June 07, 2024",5,Home
customer,US,"Aug 31, 2024Verified","Easy process and good products.Date of experience: August 31, 2024",5,Home
Monica M,US,"Nov 4, 2024","wonderful description page wonderful description page , categories , pictures and detailed .Date of experience: November 04, 2024",5,Home
Eric Hamerman,US,"Jun 4, 2024Verified","Asked answered and great in the know…Asked answered and great in the know service.Date of experience: June 04, 2024",5,Home
Warehouse Manager,US,"Aug 1, 2024Verified","Ann Marie is awesooooome!!Date of experience: August 01, 2024",5,Home
KB.Sales,US,"Jul 9, 2024Verified","quick to respond!Date of experience: July 09, 2024",5,Home
ldb,US,"May 30, 2024Verified","salesman was greatDate of experience: May 30, 2024",5,Home
don ingram customer,US,"Oct 8, 2024Verified","sam helped me a great dealsam helped me a great deal, good guyDate of experience: October 08, 2024",5,Home
pats electric,US,"Jul 18, 2024Verified","Quality productsQuality products, good selection.Date of experience: July 16, 2024",5,Home
Maggie,US,"Jun 20, 2024Verified","Excellent customer serviceExcellent customer service.  Went above and beyond service Date of experience: June 20, 2024",5,Home
customer,US,"Jun 12, 2024Verified","Quick and EfficientQuick and Efficient Date of experience: June 12, 2024",5,Home
Jeremy Nadeau,US,"Jul 12, 2024Verified","Great website and saleDate of experience: July 11, 2024",5,Home
Sergio Garcia,US,"Jul 24, 2024Verified","Customer Service was great!!Date of experience: July 24, 2024",5,Home
customer,US,"Jul 11, 2024Verified","Fast efficient and helpful service!Date of experience: July 10, 2024",5,Home
"Jeremy, HQ Development",US,"May 14, 2024Verified","Kevin is the manDate of experience: May 14, 2024",5,Home
Viola Mendoza,US,"Sep 23, 2024","ReliableExcellent customer service and quality products.Date of experience: August 21, 2024",5,Home
customer,US,"Nov 15, 2024Verified","great to deal withDate of experience: November 15, 2024",5,Home
Ltm,US,"Oct 9, 2024Verified","Representative is very professional and…Representative is very professional and helpfulDate of experience: October 09, 2024",5,Home
Tammie H,US,"Nov 4, 2024Verified","GREAT Customer Service!!!Date of experience: November 04, 2024",5,Home
customer,US,"May 2, 2024Verified","clear communicationgood selectionhelpful agentsclear communicationDate of experience: May 02, 2024",5,Home
Vin Santoro,US,"Sep 30, 2024Verified","quick and professional serviceDate of experience: September 30, 2024",5,Home
customer,US,"Jun 25, 2024Verified","Very knowledgable and helpful associate.Very knowledgable and helpful associate.Date of experience: June 24, 2024",5,Home
MARK MANNETTE,US,"Oct 15, 2024Verified","Immediate helpImmediate help! Much appreciated.Date of experience: October 15, 2024",5,Home
customer,US,"Oct 30, 2024Verified","Very KnowledgeableVery Knowledgeable Date of experience: October 30, 2024",5,Home
customer,US,"Sep 19, 2024Verified","Had everything I neededDate of experience: September 19, 2024",5,Home
Craig Selby,US,"Aug 27, 2024Verified","Excellent communicationExcellent communication, packaging sturdy. Date of experience: August 27, 2024",5,Home
Anthony,US,"Oct 29, 2024Verified","Great costumer experienceGreat costumer experience Date of experience: October 29, 2024",5,Home
customer,US,"May 23, 2024Verified","Cole was a great help.Date of experience: May 23, 2024",5,Home
ed myers,US,"Jun 12, 2024Verified","KnowledgeableKnowledgeable, efficient, good suugestionsDate of experience: June 11, 2024",5,Home
Vinnie Rodrigues,US,"Aug 14, 2024Verified","great customer serviceDate of experience: August 14, 2024",5,Home
Lewis Rosenberg,US,"Sep 11, 2024Verified","Fast and Easy!Date of experience: September 11, 2024",5,Home
customer,US,"May 30, 2024Verified","Best experienceBest experience, awesome service Date of experience: May 30, 2024",5,Home
Pat Costello,US,"May 13, 2024Verified","Great Customer Service!!Date of experience: May 13, 2024",5,Home
customer,US,"Jul 12, 2024Verified","Quick and reliable communicationsDate of experience: July 12, 2024",5,Home
st purchase experience  RG,US,"Oct 31, 2024Verified","Easey orderingDate of experience: October 31, 2024",5,Home
Warren,US,"May 15, 2024Verified","Easy to work withDate of experience: May 15, 2024",5,Home
customer,US,"Aug 6, 2024Verified","amazing serviceamazing service Date of experience: August 06, 2024",5,Home
customer,CA,"Jul 24, 2024Verified","Excellent customer serviceDate of experience: July 24, 2024",5,Home
Schad Tracy Sign,US,"May 6, 2024Verified","bulbsAndrew JohnsonDate of experience: May 06, 2024",5,Home
customer,US,"May 8, 2024Verified","Excellent customer support.Date of experience: May 08, 2024",5,Home
customer,US,"Jul 12, 2024Verified","fast and fastDate of experience: July 12, 2024",5,Home
PCCM customer,US,"Aug 5, 2024Verified","GREAT !!!!!!!Date of experience: August 05, 2024",5,Home
customer,US,"Jun 7, 2024Verified","excellent serviceDate of experience: June 06, 2024",5,Home
customer,US,"May 1, 2024Verified","Were very knowledgeable and…Were very knowledgeable and professional!! Date of experience: April 15, 2024",5,Home
